product_code,detail_desc
497197,"Padded outdoor trousers in wind- and waterproof, breathable functional fabric with sealed seams and adjustable elastic braces with plastic fasteners. Zip fly and press-stud, reinforced at the hems and back, elasticated hems, a reinforced elastic strap under the feet and a reflective strip on one leg. Lined. The trousers have a water-repellent coating without fluorocarbons."
497202,"Padded jacket with a detachable, padded, faux fur-trimmed hood, stand-up collar and zip and wind flap with concealed press-studs down the front. Patch pockets with a flap and concealed press-stud, side pockets, elasticated cuffs and reflective details. Lined."
498376,Long-sleeved top in cotton jersey with a print motif.
498480,Fine-knit tights in a soft cotton blend with an elasticated waist.
499802,Fine-knit trainer socks in a soft cotton blend with elasticated tops.
501115,"Chinos in washed stretch cotton with an adjustable elasticated waist, zip fly and button. Side pockets, a coin pocket, fake back pockets and slim legs."
501117,5-pocket stretch cotton twill trousers in a relaxed fit with an adjustable elasticated waist and zip fly with a button.
501118,5-pocket trousers in cotton corduroy with an adjustable elasticated waist and zip fly with a press-stud.
501119,5-pocket corduroy trousers with an adjustable elasticated waist and zip fly with a press-stud.
501120,Pull-on trousers in a cotton weave with an elasticated drawstring waist and side pockets. Tapered legs with seams at the knees and wide elastication at the hems.
501121,"Pull-on trousers in cotton twill with an elasticated drawstring waist, side pockets and one back pocket. Tapered legs with decorative seams at the knees and elasticated hems."
501123,"Fully lined joggers in woven fabric with elasticated ribbing and a drawstring at the waist. Fake fly, side pockets, back pockets and decorative seams at the knees. Jersey lining."
501149,"Joggers in washed stretch cotton twill with an elasticated drawstring waist and fake fly. Side pockets, welt back pockets, tapered legs with elastication and gathers in the side seams and zips at the hems."
501158,"Slim-fit cargo trousers in cotton twill with a zip fly and press-stud and tapered legs with decorative stitching. Flap side pockets and leg pockets, and fake flap pockets at the back."
501501,"Padded outdoor trousers in windproof, water-repellent functional fabric with reinforced hems and back . Adjustable elastic braces and a zip fly and press-stud. Elasticated hems, a reinforced elastic strap under the feet and a reflective strip on one leg. Lined. The trousers have a water-repellent coating without fluorocarbons."
501886,"Jumper in fine-knit cotton with ribbing around the neckline, cuffs and hem."
501902,"Jumper in a soft cotton rib knit with a lined hood and zip at the top that continues along the edges of the hood. Long raglan sleeves, a kangaroo pocket and slits in the sides. Slightly longer at the back."
501904,"Jacquard-knit jumper in a soft cotton blend containing some wool with long sleeves and ribbing around the neckline, cuffs and hem."
503215,Fine-knit socks with soft terry inside and anti-slip protectors on the soles.
503569,Long-sleeved tops in soft jersey. The cotton content of the tops is organic.
503808,"Long-sleeved shirt in a cotton weave with a turn-down collar, chest pocket and buttons down the front and at the cuffs."
503809,Long-sleeved shirt in a woven cotton blend with an easy-iron finish. Turn-down collar and buttons down the front and at the cuffs.
503820,"Shirt in a woven fabric with a matching tie or bow tie. Turn-down collar, chest pocket and buttons down the front and at the cuffs. Adjustable tie/bow tie with a plastic fastener."
503831,"Long-sleeved shirt with a bow tie or tie and waistcoat in a cotton weave. Shirt with a collar, and buttons down the front and at the cuffs. Tie/bow tie with an adjustable elastic strap and plastic fastener at the back. Waistcoat with buttons down the front and fake front pockets. Lined."
503834,"Set with a shirt, slipover and bow tie or tie. Shirt in a cotton weave with a narrow turn-down collar and long sleeves. V-neck slipover in fine-knit cotton with ribbed edges. Pre-tied bow tie/tie with an adjustable elastic strap and plastic fastener at the back."
503835,"Set with a shirt and trousers in a soft cotton weave. Long-sleeved shirt with a collar and buttons down the front. Pre-tied bow tie with an elastic strap and fastener at the back. Lightly brushed trousers with an adjustable elasticated waist, zip fly and button, and side pockets. Detachable, adjustable elastic braces."
503862,"Pull-on trousers in a cotton weave with an elasticated drawstring waist, fake fly, side pockets, a back pocket and tapered legs."
504209,"Jumper in a soft textured cotton knit with ribbing around the neckline, cuffs and hem and small, sewn-on imitation leather label at the hem."
504743,"Leggings in washed, superstretch, patterned, flexible denim for maximum movement. Elasticated waist and fake front pockets."
504904,"Skinny-fit jeans in superstretch, flexible denim for maximum mobility with an adjustable elasticated waist, zip fly, fake front pockets and real back pockets."
504927,"Trousers in soft, patterned thermal fleece with an elasticated drawstring waist, side pockets and ribbed hems."
505018,"Coat in soft, felted fabric with a detachable lined hood, rounded collar and buttons down the front. Front pockets with a decorative flap and pleated back. Lined."
505507,5-pocket slim-fit jeans in washed stretch denim with an adjustable elasticated waist and zip fly.
505710,"Lightly padded parka in woven fabric with a sheen. Detachable, faux fur-lined hood with a foldover edge, patch on one sleeve and a zip and quilted wind flap with press-studs down the front. Drawstring at the waist, flap side pockets with a press-stud and inner ribbing at the cuffs. Partly lined in faux fur."
506356,Fine-knit printed jumper with long sleeves and a rounded hem. Slightly longer at the back.
506486,"Long-sleeved jumper in a soft, fluffy knit with slits in the sides. Slightly longer at the back."
506503,"Wrapover cardigan in a soft, fine cotton knit with a button at the top and appliqué elbow patches."
506898,"Fine-knit, ribbed leggings in a soft cotton blend with elastic containing glittery threads at the waist and hems."
508541,T-shirt in printed cotton jersey.
508542,T-shirt in cotton jersey with a chest pocket.
508543,"Short-sleeved polo shirt in cotton piqué with a ribbed collar, button placket, small embroidery detail on the chest and short slits in the sides. Slightly longer at the back."
508544,"Short-sleeved polo shirt in cotton piqué with a ribbed collar, button placket, small embroidery detail on the chest and short slits in the sides. Slightly longer at the back."
508546,"T-shirt in soft slub jersey with an all-over print, ribbing around the neckline, and slits in the sides."
508570,Jersey T-shirt with a print motif.
508576,Long-sleeved top in printed jersey with a lined hood and short slits in the sides. Longer at the back.
508579,T-shirt in printed cotton jersey with ribbing around the neckline.
508671,"Hooded top and joggers in printed sweatshirt fabric. Top with an unlined hood and ribbing at the cuffs and hem. Joggers with an elasticated drawstring waist, side pockets and ribbed hems."
508742,Long-sleeved top in soft cotton jersey with a print motif on the front and slits in the sides. Slightly longer at the back.
508754,"Joggers in printed sweatshirt fabric with an elasticated drawstring waist, side pockets and elasticated hems. Soft brushed inside."
508762,"Hooded top in sweatshirt fabric with a motif on the front, lined hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
508764,"Long-sleeved top in soft, printed jersey with ribbing around the neckline and cuffs."
508766,"Top in sweatshirt fabric with a print motif on the front, lined hood, ribbing at the cuffs and hem and slits in the sides."
508769,"Long-sleeved top in soft, printed cotton jersey."
508782,"Jacket in printed sweatshirt fabric with appliqués around the edge of the hood. Zip down the front, side pockets and ribbing at the cuffs and hem."
508783,"Long-sleeved top in soft, printed sweatshirt fabric with a kangaroo pocket and ribbing around the neckline, cuffs and hem."
508929,Leggings in sturdy jersey made from an organic cotton blend with an elasticated waist.
508931,Long-sleeved jersey tops made from organic cotton.
508932,"Jacket in sweatshirt fabric with a hood, zip down the front, front pockets and ribbing at the cuffs and hem."
508933,"Hooded jacket with a zip down the front, front pockets and ribbing at the cuffs and hem."
508935,"Joggers in soft sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems. Soft brushed inside."
508941,"Long-sleeved dress in sturdy jersey with a textured pattern, seam at the waist and side pockets."
508942,"Long-sleeved dress in lightweight sweatshirt fabric with frills down the front, a gathered seam at the waist and a flared skirt. Unlined. The cotton content of the dress is organic."
508949,"Top in lightweight sweatshirt fabric with a jersey-lined hood, long raglan sleeves, diagonal front pockets and ribbing at the cuffs and hem."
509457,Short shorts in light sweatshirt fabric with an elasticated drawstring waist and side pockets.
510321,"Pull-on jeans in stretch, supersoft denim in a loose fit with an elasticated drawstring waist. Fake fly, side pockets, a back pocket, and elasticated hems."
510407,3/4-length leggings in soft organic cotton jersey with an elasticated waist.
510696,Cotton jersey vest tops in a narrow cut at the top with a flare top the hem. Rounded hem. Slightly longer at the back.
510770,"Slim-fit pull-on jeans in washed denim with ribbing and a drawstring at the waist and a fake fly with a press-stud. Side pockets, a coin pocket, back pockets and slim legs."
511722,"Short-sleeved A-line dress in cotton piqué with a collar, button placket and chest pocket with an embroidered appliqué."
513132,"Jersey top with a motif on the front, short sleeves with sewn-in turn-ups and a rounded hem. Slightly longer at the back."
513143,"Sleeveless dress with a cotton jersey top and woven skirt. Chest pocket, side pockets, and an elasticated seam and tie at the waist."
513145,Long-sleeved top in soft cotton jersey with a print motif.
513257,"Top in light, printed sweatshirt fabric with ribbing around the neckline, cuffs and hem."
513578,"Long, padded bomber jacket with a detachable, lined hood with a faux fur trim. Zip down the front, flap side pockets with a press-stud, a zipped pocket on one sleeve, and ribbing at the cuffs and hem. Lined."
513726,"Joggers in light, patterned sweatshirt fabric with elastication and a tie containing glittery threads at the waist and ribbed hems."
513733,"Dress in light, printed sweatshirt fabric with short sleeves with sewn-in turn-ups, a detachable braided belt in imitation suede and a rounded hem. Slightly longer at the back."
513743,Long-sleeved jersey top with a motif on the front. Slightly longer with a rounded hem at the back.
513745,Top in sweatshirt fabric with a motif on the front and ribbing at the cuffs and hem. Slightly longer at the back.
513782,"Dress in light sweatshirt fabric with a jersey-lined hood, print motif on the front and ribbed cuffs."
515291,"Fine-knit, short-sleeved dress in a cotton blend containing glittery threads with a decorative bow at the neck."
515459,T-shirt with a print motif and raw edges.
515833,Fine-knit tights in a soft cotton blend with an elasticated waist.
516131,Leggings in sturdy jersey made from an organic cotton blend with an elasticated waist. Soft brushed inside.
516150,Thin top in sweatshirt fabric with long raglan sleeves and a faux fur front with embroidery and applications. Slightly longer at the back.
516802,"Long-sleeved jumper in a soft jacquard knit with ribbing around the neckline, cuffs and hem."
517040,Dress with a round neck with buttons at the back and a gathered seam and decorative bow at the waist. Flared skirt in several layers of glittery tulle. Lined.
517452,"Short-sleeved tulle dress with an opening and button at the back of the neck, seam at the waist and flared skirt. Lined with a sleeveless, sewn-in jersey dress."
517782,"Set with a dress and leggings in soft cotton jersey. Dress with a print motif on the front, long sleeves, a seam at the hips and wide flounce at the hem. Leggings with an elasticated waist and print motif."
517790,"Long-sleeved top in soft, printed cotton jersey with a lace trim at the hem."
517813,"Top in soft, printed fleece with ribbing around the neckline, cuffs and hem."
517959,Cotton jersey boxer briefs in various designs with an elasticated waist and lined gusset.
517961,"Pyjama top and shorts in cotton jersey. Top with a print motif and appliqués on the front and short, flounced sleeves. Shorts with an elasticated waist."
518572,"Jumper in a soft, fine cotton knit with a hood, long sleeves and ribbing at the cuffs and hem."
518573,"Fine-knit jumper in soft merino wool with a round neck, long sleeves and ribbing at the neckline, cuffs and hem."
519282,"Dress in a soft, fine-knit cotton blend with long sleeves and a flared skirt."
519283,Dress knitted in a cotton blend with a pattern knit at the top and long sleeves. Seam at the waist and a bell-shaped skirt with a lace trim at the hem.
519936,Cotton jersey briefs in various designs with an elasticated waist and lined gusset.
520133,"Wide blouse in a soft, patterned viscose weave with a yoke and button at the top and long, elasticated sleeves. Seam and a contrasting patterned section at the hem."
520175,"Trainer socks in a soft, fine-knit cotton blend."
520456,"Long-sleeved top in a cotton blend with terry hearts. Ribbing around the neckline, cuffs and hem."
520457,Short skirt in a fine-knit cotton blend with an elasticated waist and terry hearts. Unlined.
520567,Skirt in a double layer of tulle with an elasticated waist. Lined.
520841,Fine-knit bolero in a soft cotton blend containing glittery threads with a button at the neck and long sleeves.
521970,Fine-knit ankle socks with elasticated tops.
523924,"Long-sleeved appliquéd dress with a fine-knit top, seam at the waist and gently flared skirt."
524006,"Joggers in soft cotton jersey with elasticated ribbing at the waist, side pockets and ribbed hems."
524922,"Trousers in stretch cotton velvet with an adjustable elasticated waist, fake fly and fake button at the waist, fake front pockets  and real back pockets."
524979,"Pyjamas in soft, printed cotton jersey. Short-sleeved top with a rounded hem. Shorts with an elasticated waist."
525656,"Flared skirt in tulle with print motifs, a glittery elastic waistband and lining with print motifs that are visible through the tulle."
525658,"Short-sleeved dress in sheer mesh with a sewn-in jersey underdress with a glow-in-the-dark print on the front. Seam at the waist, gently flared skirt and raw edges at the sleeves and hem."
525675,Pyjamas in soft sweatshirt fabric with a motif and appliqué on the front. Top with a velour front and long raglan sleeves. Bottoms with an elasticated waist and ribbed hems.
526127,Dress in crêped modal with an all-over print and button placket. Elasticated seam at the waist with decorative bow and long sleeves with elasticated cuffs. Unlined.
526182,"Slim-fit jeans in washed, stretch denim with an adjustable, elasticated waist, zip fly and button and legs with sequins on the knees, decorative stitching and narrow hems."
526594,"Jumper in a soft jacquard knit containing some alpaca wool with raglan sleeves and roll edges around the neckline, cuffs and hem."
526599,Blouse in a crinkled weave containing glittery threads with an opening and button at the back of the neck and short sleeves with a frill trim around the armholes. Lined.
526963,"Flared, long-sleeved top in soft cotton jersey with a lace yoke and decorative gathers at the front."
527201,Flared skirt in a double layer of tulle with a glittery pattern. Glittery elastic waistband. Lined.
527208,"Dungaree dress in soft, lightweight, stretch corduroy with adjustable straps, press-studs at the sides, and side and back pockets. Lined at the top."
527210,"Short-sleeved, faux fur bolero with a faceted button at the front. Lined with satin."
527234,Sleeveless dress in sequin-embroidered mesh with an opening with a button at the back of the neck. Woven fabric lining.
527237,Skater skirt in a checked weave containing glittery threads with elastication and a sewn-on bow at the waist. Unlined.
527238,"Sleeveless dress in soft flannel containing glittery threads with gathers and a decorative bow at the top, concealed zip at the back and pockets in the side seams. Lined."
527239,"Dress in sequined mesh with short, frilled sleeves, an opening with a button at the back of the neck and a flounce at the hem. Lined."
527285,"Shorts in velvet containing glittery threads. Adjustable elasticated waist, concealed zip at the back, sewn-in bow at the waist and side pockets."
527720,"Long-sleeved, round-neck dress in soft fabric with an opening and decorative bow at the back of the neck, and a seam at the waist with a gently flared skirt. Bodice and skirt lined with jersey."
528093,Fine-knit cotton dress with short sleeves.
530235,Briefs in printed cotton jersey with a lined gusset.
531284,"Pyjamas in soft, printed cotton jersey. Long-sleeved top with ribbing around the neckline and cuffs. Bottoms with an elasticated waist and ribbed hems."
531509,"Double-layered jumper in a soft jacquard knit with a motif on the front and ribbing around the neckline, cuffs and hem."
531510,"Skirt in a soft jacquard knit with an elasticated, ribbed waist and ribbed hem."
531862,"Joggers in supersoft stretch denim with worn details, elasticated ribbing and a drawstring at the waist and a fake fly. Front and back pockets and tapered legs with ribbed hems."
531907,"Joggers in washed denim with an elasticated drawstring waist, back pocket and tapered legs with elasticated hems."
533303,"Padded bomber jacket in woven fabric with a ribbed stand-up collar, zip down the front, diagonal pockets with a press-stud and ribbing at the cuffs and hem. Lined."
533608,"Cardigan in soft, rib-knit cotton containing glittery threads with a round neck and buttons down the front."
535726,"Fully lined, 5-pocket, slim-fit jeans in washed stretch denim with an adjustable elasticated waist, zip fly and press-stud and narrow hems. Jersey lining."
536092,"Jacquard-knit jumper in soft cotton with a ribbed shawl collar with a button, long sleeves and ribbing at the cuffs and hem."
537708,"Top in light, printed sweatshirt fabric with ribbing around the neckline, cuffs and hem."
537961,Long-sleeved Henley shirt in ribbed organic cotton jersey with a button placket and ribbed cuffs.
538317,Leggings in sturdy jersey with an elasticated waist and imitation suede patches on the inside of the legs.
538996,"Fine-knit jumper with long raglan sleeves and ribbing around the neckline, cuffs and hem."
539025,"Long-sleeved jumper in a soft knit with sequined embroidery. Ribbing around the neckline, cuffs and hem."
539060,"Long-sleeved top in soft sweatshirt fabric made from a cotton blend with a jersey-lined hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside. The cotton content of the top is organic."
539357,"Joggers in soft sweatshirt fabric with contrasting colour side stripes. Elasticated ribbing at the waist, side pockets and ribbed hems."
540278,Short-sleeved tops in organic cotton jersey with short frill trims around the neckline and sleeves.
540334,"Joggers in sweatshirt fabric made from a cotton blend with elasticated ribbing at the waist, side pockets and ribbed hems. Soft brushed inside."
540382,Tops in organic cotton jersey with a gathered neckline and short puff sleeves.
540614,"Dressing gown in soft fleece with a hood, front pockets and a tie belt at the waist."
540930,Fine-knit sports socks in a soft cotton blend with a ribbed shaft.
541027,"5-pocket jeans in washed denim in a relaxed fit with an adjustable elasticated waist, zip fly with a press-stud, and tapered legs."
541631,"Cardigan in a soft, fine knit containing some wool with front pockets and ribbing at the cuffs and hem. No buttons."
542073,"Nightdress in soft, printed cotton jersey with short flutter sleeves."
542551,"Long-sleeved top in sweatshirt fabric made from an organic cotton blend with a hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
542832,"Velour jacket with an appliqué on the front and lined hood with sewn-on ears. Zip down the front, side pockets and ribbing at the cuffs and hem."
542833,"Long-sleeved dress in printed sweatshirt fabric with a jersey-lined hood, seam at the waist and a gently flared skirt. Soft brushed inside,"
543585,5-pocket trousers in washed stretch twill with an adjustable elasticated waist and zip fly with a press-stud.
543862,"Jacket in pattened sweatshirt fabric with a lined hood with sewn-on ears. Zip at the front, side pockets and ribbing at the cuffs and hem."
544073,"Softshell jacket in windproof, water-repellent functional fabric with folded seams. Detachable, mesh-lined hood, zip down the front, fleece-lined side pockets, reflective details and ribbed cuffs. Slightly longer, rounded hem at the back. Brushed thermal inside. The jacket has a water-repellent coating without fluorocarbons."
544290,Round-necked T-shirts in soft organic cotton jersey.
544360,"Joggers in sweatshirt fabric with an elasticated drawstring waist, zipped side pockets, seams at the knees and ribbed hems."
544739,"T-shirts in soft, organic cotton jersey."
544820,"Long-sleeved top in soft velour with appliqués and embroidery and ribbing around the neckline, cuffs and hem."
544829,"Long-sleeved top in soft, printed jersey with appliqués, an opening with a button at the back of the neck and a lace trim at the hem."
544830,"Jacket in soft velour with a motif on the front, lined hood, zip down the front and ribbing at the cuffs and hem."
544831,"Joggers in soft velour with a motif at the top, elasticated drawstring waist and ribbed hems."
545305,"Long-sleeved dress in soft, stretch cotton jersey with a glittery pattern, a seam at the waist and gently flared skirt."
545396,"Joggers in sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems. Soft brushed inside. The cotton content of the joggers is organic."
545449,"Jacket in sweatshirt fabric with a lined hood, zip down the front, front pockets and ribbing at the cuffs and hem. Soft brushed inside. The cotton content of the jacket is organic."
545865,"Short-sleeved top in soft, printed jersey."
545869,Leggings in soft velour with an elasticated waist.
545982,"Jacket in crushed velvet with a printed jersey-lined hood, zip down the front and side pockets. Long sleeves with a frill down the side and ribbing at the cuffs and hem. Lined."
545986,Pull-on trousers in soft crushed velvet with an elasticated drawstring waist and side pockets. Tapered legs with frilled side seams and ribbed hems.
546565,"Fully lined, 5-pocket skinny-fit jeans in washed denim with an adjustable elasticated waist and zip fly with a press-stud."
546576,5-pocket trousers in a brushed cotton weave in a regular fit with an adjustable elasticated waist and zip fly with a button.
547734,Shirt in a cotton weave with a button-down collar and chest pocket. Long sleeves with buttoned cuffs and a rounded hem.
547840,"Vest tops in soft, ribbed cotton jersey with a scalloped trim around the neckline and armholes. One with an all-over print."
547841,"Vest tops in soft, ribbed cotton jersey with a scalloped lace trim around the neckline and armholes."
547842,Nightslip in patterned cotton jersey with frills at the front and contrasting colour ribbing around the neckline.
547845,Pyjamas in soft cotton jersey. Top with short cap sleeves and shorts with an elasticated waist.
548040,Hipster briefs in cotton jersey with a lined gusset.
548110,"Slim-fit jeans in washed, superstretch, flexible denim for maximum mobility. Elasticated waist, zip fly and press-stud, fake front pockets and real back pockets."
548111,"Leggings in stretch washed denim with an elasticated waist, fake front pockets and real back pockets."
