product_code,detail_desc
349080,Control-top tights that look like over-the-knee socks and shape the tummy and bum.
351462,"Fully lined bikini top with laser-cut scalloped edges. The top has lightly padded cups with removable inserts, side support, a silicone trim at the top, detachable ties at the neck and a metal fastener at the back."
351484,"Fully lined bikini bottoms with a mid waist, medium coverage at the back and laser-cut, scalloped edges."
351933,"Bras in cotton jersey with lace details and underwired, moulded, lightly padded cups that shape the bust and provide good support. Narrow adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
359504,"Patterned pyjama bottoms in a soft, airy cotton weave with an elasticated drawstring waist and wide, straight legs."
362219,"Tights that provide support for the tummy, thighs and calves as well as encouraging circulation in the legs. Elasticated waist and extra space for a growing tummy. 30 denier."
367372,Leggings with extra space for a growing tummy. 200 denier.
370868,Shorts in soft viscose jersey with an elasticated drawstring waist and lace trims.
372628,"Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
372860,Fine-knit trainer socks in a soft cotton blend.
373493,Fine-knit trainer socks in a soft cotton blend.
373506,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
377289,Fully lined V-neck swimsuit with narrow adjustable shoulder straps and lightly padded cups.
379963,"Leggings in a soft, fine-knit cotton blend with a high waist for a good fit over the tummy. Ribbing at the waist and hems."
383152,"Push-up bra in microfibre and satin with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
389479,"Short, gently flared nightslip in soft cotton jersey with narrow shoulder straps."
389892,"V-neck poncho in an airy weave containing glittery threads with a tie belt at the waist with tassels on the ends, and a fringed hem. Width 100 cm, length of back 82 cm."
390469,"Push-up bra in lace with decorative trims, underwired, moulded, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps and a narrow fastener at the back with two pairs of hooks and eyes."
392933,"Soft, non-wired nursing bra in microfibre with lace details, opening, lightly padded cups with space for nursing pads, side support, adjustable shoulder straps and a wide hook-and-eye fastening at the back."
395575,"Shaping briefs in sturdy microfibre with a sculpting effect on the waist, hips and bum. High waist, a lined gusset and wide lace at the sides."
405676,"Push-up bra in mesh with underwired, moulded, lace-covered, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps and a narrow fastener at the back with two pairs of hooks and eyes."
408554,Fine-knit socks in a cotton blend with roll-edge tops.
408569,Socks in a fine knit containing glittery threads.
408571,Knee socks in a soft knit with elastication at the top. One pair in a textured knit and one pair in a smooth knit.
408575,Over-the-knee socks in a soft pattern knit with ribbed tops.
408647,Fine-knit socks in soft chenille yarn with elasticated tops.
408649,Fine-knit socks in soft chenille with elasticated tops.
408664,Socks in a soft jacquard knit containing some wool.
412333,"Super push-up bra in microfibre and lace with underwired, thickly padded cups that maximise the bust and create a fuller cleavage, a lace racer back and narrow, adjustable shoulder straps. Metal fastener at the front."
412370,Leggings in soft fleece with space for a growing tummy. Elastication at the waist and hems.
413599,"Push-up bra in lace and mesh with underwired, moulded, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
417687,"Push-up bra in mesh-lined lace with underwired, moulded, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps that join at the back and a metal fastener at the front."
417951,"Semi shiny tights that shape the tummy, thighs and calves while also encouraging blood circulation in the legs. Elasticated waist. 20 denier."
420387,"Push-up bra with lace-covered, underwired, thickly padded cups that maximise the bust for a fuller cleavage, narrow adjustable shoulder straps and a narrow fastener at the back with two pairs of hooks and eyes."
420396,"Body with a super push-up bra in lace with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening and cut-out section at the back. Lined gusset with concealed press-studs and a string back."
422393,"Pyjamas in soft cotton flannel. Shirt-style top with long sleeves, a chest pocket and slits in the sides. Bottoms with an elasticated waist and straight, wide legs."
422461,"Lace Brazilian briefs with a low waist, lined gusset, wide sides and high cut at the back. Supplied in a gift box."
424432,"Socks in a soft, fine knit containing some merino wool with elasticated tops."
425218,"Sarong in an airy, patterned weave. Size 130x150 cm."
425242,"Pyjamas in soft, patterned fleece. Long-sleeved top with a drawstring at the hem. Bottoms with an elasticated waist and straight legs."
429313,"Super push-up lace bra with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
429314,"Lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
429322,"Negligee in lace and mesh with an integral super push-up bra with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back."
432566,Fishnet tights with an elasticated waist.
434080,Fishnet socks with elasticated tops.
436083,Bra with self-adhesive cups and no shoulder straps or back making it perfect for wearing under strapless or backless garments. Front fastening. Can be washed and reused.
436261,Control-top tights that shape the tummy and bum. 30 denier.
438953,"Sturdy body with a shaping effect on the waist, seat and thighs. Low neckline, adjustable shoulder straps and short legs. Seamless."
439646,"Underwired bra in lace and mesh with lightly padded, moulded cups that shape the bust and provide good support. Narrow, decorative straps at the front, adjustable shoulder straps and a slightly wider fastening at the back with three pairs of hooks and eyes."
439921,Fishnet stay-ups with a wide lace trim with silicone at the top.
442957,"Lace bralette with underwired, padded cups that lift and shape. Adjustable shoulder straps and a lace section at the back. No fasteners."
443000,"Super push-up bra in microfibre and lace with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
447664,"Bra in microfibre with underwired, lace-covered, lightly padded cups that shape the bust and provide good support. Wide adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
450604,"Long-sleeved nightshirt in a soft cotton weave with buttons down the front, a chest pocket and a rounded hem."
452618,Leggings with an elasticated waist and smooth trim with overlocked seams at the hems. 60 denier.
455832,Body in lace and mesh with cap sleeves and an opening at the back with a covered button at the back of the neck. Visible elastication at the waist and a lined gusset with press-studs.
456641,"Hipster briefs in lace and microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
457466,Semi-opaque control-top tights that shape the tummy and seat. 15 denier.
458543,"Fully lined bikini top with laser-cut scalloped edges. Underwired, moulded, padded cups that lift and shape, ties at the back of the neck and an adjustable metal fastener at the back."
462086,Pyjamas in soft viscose. Jersey top and woven shorts with an elasticated waist and slits at the hems.
463536,"Super push-up lace bra with underwired, thickly padded cups that maximise the bust to create a fuller cleavage. Narrow adjustable shoulder straps and thin elastic straps that cross at the front. Narrow fastening at the back with two pairs of hooks and eyes."
463970,"Hipster briefs in jersey made from a cotton blend with lace trims, a low waist, lined gusset, wide sides and cutaway coverage at the back."
464277,"Shortie briefs in cotton with a mid waist, lined gusset, low-cut legs and medium coverage at the back."
464297,"Thong briefs in cotton jersey with a wide lace trim at the top. Low waist, lined gusset, narrow sides and a string back."
464566,"Hipster briefs in soft jersey made from an organic cotton blend with lace trims. Low waist, lined gusset, wide sides and medium coverage at the back."
464679,"Bras in cotton jersey with underwired, padded cups that shape the bust and provide extra-firm support. Wide, adjustable shoulder straps and a hook-and-eye fastening at the back."
464848,"Short nightslip in soft viscose jersey with a lace trim at the neckline, narrow adjustable shoulder straps and a lace panel under the bust with a seam at the back."
464908,"Thong briefs in microfibre with a low waist, lined gusset, narrow sides and string back."
464927,"Brazilian briefs in cotton jersey and lace with a low waist, lined gusset and half-string back."
465655,"Thong briefs in cotton jersey and lace with a low waist, lined gusset, wide sides and string back."
467174,"Bikini top with laser-cut edges and lined, lightly padded cups with removable inserts. Narrow adjustable shoulder straps and a hook and eye fastener at the back."
469658,"Hipster briefs in microfibre with lace trims, a low waist, lined gusset, wide sides and cutaway coverage at the back."
470789,"Microfibre Brazilian briefs with laser-cut edges, a low waist, lined gusset, wide sides and half-string back."
471074,"Shortie briefs in microfibre with laser-cut edges, a mid waist, lined gusset, low-cut legs and medium coverage at the back."
471077,Lace suspender belt with narrow elastication at the top and an adjustable fastener at the side.
471641,"Briefs in soft, organic cotton jersey with a high waist, lined gusset and gathered side seams for a comfortable fit."
473954,"Microfibre hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back."
474138,Satin dressing gown with a sewn-in tie belt and concealed tie at the waist.
477107,"Bikini briefs in organic cotton jersey with a mid waist, lined gusset, narrow sides and medium coverage at the back."
478279,"Soft, non-wired nursing bras in a bralette style with opening, lace-covered cups with a jersey lining and space for nursing pads. Adjustable shoulder straps and a wide fastening at the back with three pairs of hooks and eyes."
478473,"Shortie briefs in cotton jersey and lace with a mid waist, lined gusset, wide sides and medium coverage at the back."
479167,"Bra in soft microfibre with underwired, moulded, thickly padded cups to maximise the bust and create a fuller cleavage. Detachable, adjustable shoulder straps and a silicone trim at the back to hold the bra in place. Wide hook-and-eye fastening at the back."
479173,"Shaping briefs in microfibre with a high lace-trimmed waist, laser-cut edges and a lined gusset. The briefs have a lightly sculpting effect on the tummy, seat and hips."
479372,"Soft, non-wired bra in microfibre with lace details. Moulded, padded, opening cups with space for nursing pads, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
480076,Fine-knit trainer socks in fast-drying functional fabric.
480093,Tights with an elasticated waist. 40 denier.
480920,"Push-up bra in lace with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow adjustable shoulder straps that cross at the back and a narrow fastening at the back with two pairs of hooks and eyes."
481110,"Super push-up bra in microfibre and lace with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
481111,"Push-up bra in microfibre and mesh with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
481245,"Push-up bra in mesh and satin with underwired, thickly-padded cups to maximise the bust and create a fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
482818,Non-wired lace bralette with lined triangle cups that give the bust a natural shape and light support. Narrow adjustable shoulder straps and a racer back. No fasteners.
483093,Lace hipster briefs with a mid waist and lined gusset.
483387,"Short kimono in satin with a lace yoke, wide 3/4-length sleeves with a lace trim and detachable tie belt at the waist."
486639,"Shaping briefs in microfibre with a lined gusset, high waist with a laser-cut edge, and wide lace trims at the hems. Light shaping effect on the waist, hips and bum."
486690,"Lace shortie briefs with a mid waist, lined gusset, low-cut legs and cutaway coverage at the back."
486782,"Bikini briefs in cotton jersey with lace trims, a low waist, lined gusset and medium coverage at the back."
487535,"Hipster briefs in ribbed microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
487722,"Lace push-up body with underwired, moulded, padded cups for a larger bust and fuller cleavage, and a string at the back. Narrow, adjustable shoulder straps, an opening with a hook-and-eye fastening at the back and a lined gusset with concealed press-studs."
488320,"Super push-up bra in microfibre and lace with underwired, thickly padded cups that maximise the bust for a fuller cleavage. Narrow adjustable shoulder straps, lace detail at the back and a metal fastener at the front."
488614,"Hipster briefs in organic cotton jersey with a low waist, lined gusset and cutaway coverage at the back."
488628,"Hipster briefs in microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
488991,"Soft, non-wired lace bra with moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
489001,"Lace bikini briefs with a low waist, lined gusset, narrow sides and medium coverage at the back."
489905,Soft non-wired triangle bra in lace with microfibre-lined cups that give the bust a natural shape and light support. Narrow adjustable shoulder straps and wide elastic at the hem with a fastening at the back.
489906,"Lace hipster briefs with a mid, V-shape waist, lined gusset, wide sides and cutaway coverage at the back."
490436,"Two soft bandeau bras in jersey with a lace section at the back, side support and a silicone trim at the top. Lined at the front."
490473,Fine-knit trainer socks in a soft cotton blend.
492244,Fully lined bikini bottoms with a low waist and ties at the sides.
492245,"Lined triangle bikini top with moulded, lightly padded cups and ties at the neck and back."
492567,"Fully lined bikini top with underwired, moulded, lightly padded cups, frill trims at the top and a knot detail at the front. Narrow ties at the back of the neck and an adjustable metal fastener at the back."
492853,"Soft, non-wired nursing bra in microfibre with lace details, lightly padded opening cups with space for nursing pads and side support. Adjustable shoulder straps and a wide hook-and-eye fastening at the back."
492892,"Bra with self-adhesive cups and no shoulder straps or back making it perfect for wearing under strapless or backless garments. Front fastening. Moulded, padded cups for a larger bust and fuller cleavage. Can be washed and reused."
492897,"Bikers in jersey with a firm shaping effect on the tummy and thighs and a push-up effect on the bum. High waist and a lined gusset. The bikers are designed with the minimum number of seams for a seamless, comfortable feel against the skin."
492899,"Triangle bikini top with removable inserts, gathered cups and ties at the back and at the back of the neck."
493649,"Knee-length dressing gown in sweatshirt fabric with a hood, tie belt and side pockets. Extra soft, brushed inside."
493652,"Microfibre push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage, and a front fastening. Adjustable shoulder straps that cross at the back and narrow, decorative elastic straps."
493666,Pyjamas in a soft cotton blend. Long-sleeved top in printed sweatshirt fabric in a longer style with ribbing at the cuffs and hem. Leggings in soft jersey with an elasticated waist.
494074,"Push-up bra in ribbed microfibre with lace details and underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
495393,"Balconette bra in jersey with underwired, moulded, padded cups that lift and shape, and a slightly wider fastening at the back with three pairs of hooks and eyes. Narrow, detachable shoulder straps included."
495418,"Hipster briefs in microfibre with mesh details, a mid waist, lined gusset, wide sides and cutaway coverage with gathered detailing at the back."
495573,"Balconette bra in microfibre and lace with underwired, padded cups that lift and shape. Narrow, detachable shoulder straps that can be fastened in several different ways and a fastening at the back with three pairs of hooks and eyes."
496735,"Push-up bras in organic cotton jersey with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
497245,"Lace body with narrow adjustable shoulder straps, a lined gusset with press-studs and a half-string back."
497247,Triangle bikini top with removable inserts and narrow shoulder straps that link together into a racer back and tie at the back.
497513,Non-wired lace triangle bra with mesh-lined cups that give the bust a natural shape and light support. Narrow adjustable shoulder straps that divide into two at the front. Narrow fastening at the back with two pairs of hooks and eyes and an elasticated hem.
497653,"Lace bikini briefs with a low waist, lined gusset, satin ribbons that tie at the sides and cutaway coverage at the back."
501129,"Balconette bra in lace with underwired, padded cups that lift and shape, narrow adjustable shoulder straps, and three elastic straps with a fastening at the back."
501134,"Thong briefs in lace with a low waist, lined gusset, narrow, double-strap sides and string back."
501136,"Soft, non-wired mesh bra that gives the bust a natural shape and light support. Narrow adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
501137,"Mesh Brazilian briefs with a high waist and decorative elastic strap at the top. Lined gusset, narrow sides and a high cut at the back."
503729,"Pyjamas with a jersey strappy top and woven bottoms. V-neck top with narrow, adjustable shoulder straps. Bottoms with an elasticated drawstring waist and straight, wide legs."
504963,"Soft, non-wired bralette in mesh and lace with mesh-lined cups, double adjustable shoulder straps and a wide lace trim at the hem. No fasteners."
505038,"Half-string body in microfibre and lace with a deep V-neck, narrow adjustable shoulder straps that join in a lace section at the back, and a lined gusset with press-studs."
505882,"Strapless balconette bras in a soft cotton blend with lace details and underwired, padded cups that lift and shape. Silicone trim at the hem and a fastening at the back with three pairs of hooks and eyes."
506098,"Push-up bras in microfibre with mesh details. Underwired, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
506183,Fully lined bikini top with removable inserts and a decorative wrapover detail at the front. Ties at the back of the neck and an adjustable fastener at the back.
506190,"Triangle bikini top with removable inserts and narrow, adjustable shoulder straps that cross at the back. Wide elastic trim at the hem and no fasteners."
506191,Fully lined bikini bottoms with a low waist and high cut at the back.
506205,"Fully lined bikini top with removable inserts, ties at the back of the neck and no fasteners."
506379,"Microfibre push-up bra with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back."
506452,"Pyjamas in a patterned viscose weave. Top with a gentle V-neck and narrow, adjustable shoulder straps. Short shorts with an elasticated waist."
506579,"Push-up lace and mesh bralette with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide lace trim at the hem and no fasteners."
506585,"Hipster briefs in mesh and lace with a low waist, lined gusset, wide sides and medium coverage at the back."
507563,"Soft, non-wired triangle bra in lace with decorative straps at the front and mesh-lined cups with removable inserts that give the bust a natural shape and light support. Narrow adjustable shoulder straps and a narrow elastic hem with a fastening at the back."
507648,"Thong briefs in lace with a low waist, lined gusset, narrow sides and string back."
507884,"Lace bralette with underwired, moulded, padded cups that lift and shape, narrow adjustable shoulder straps and no fasteners."
507888,"Non-wired push-up bra top in lace with moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide lace trim at the hem and no fasteners."
507889,"Lace bikini briefs with a low waist, lined gusset, narrow sides and medium coverage at the back."
508156,Short-sleeved jersey nightdress with a print motif on the front.
508184,"Pyjamas in soft jersey. Wide, short-sleeved top with a print motif on the front. Short shorts with an elasticated drawstring waist."
508206,"Microfibre push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, elastic straps at the back and hook-and-eye fasteners."
508318,"Bras in microfibre and mesh with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
508457,"Fully lined, hole-patterned bikini top with an elasticated hem."
508463,"Fully lined bandeau bikini top with removable inserts, side support and a silicone trim at the top. Detachable strap that ties at the back of the neck, and wide ties at the back."
508973,"Hipster briefs in lace with a low waist, lined gusset, wide sides and medium coverage at the back."
509021,"Push-up bras with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
509028,"Soft, non-wired lace bras that give the bust a natural shape and light support with mesh-lined cups and elastication under the bust. Narrow, adjustable shoulder straps and a wide lace trim at the hem. No fasteners."
509091,"Brazilian briefs in microfibre and lace with a low waist, lined gusset and half-string back."
509629,"Thong briefs in microfibre with a mid waist, lined gusset, narrow sides and string back."
509651,"Hipster briefs in microfibre with lace trims, a mid waist, lined gusset, wide sides and medium coverage at the back."
509669,"Microfibre push-up bras with lace details and underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a fastening at the back with two pairs of hooks and eyes."
510060,"Non-wired bra in soft cotton jersey with moulded, lightly padded cups that give the bust a natural shape and light support."
510208,"Bikini top with a decorative knot detail and underwired, moulded, padded cups that lift and shape. Ties at the back of the neck and back.(Adjustable fastener at the back in sizes 36D-38B)."
510278,"Triangle bikini top with removable inserts and narrow adjustable shoulder straps that cross at the back. Wavy, overlocked edges and a wide elasticated hem with an adjustable metal fastener at the back."
510283,Fully lined bikini top with removable inserts and small frill trims. Ties at the back and back of the neck.
510295,"Fully lined triangle bikini top with removable inserts, a knot detail at the front and ties at the back of the neck. Metal fastener at the back."
510314,Fully lined bikini top with removable inserts and a small frill trim at the hem. Ties at the back and back of the neck.
510316,"Lined, backless swimsuit with a frill trim, shaped cups with removable inserts and ties at the back of the neck."
511595,"Soft, non-wired bra in microfibre and lace with embroidery and triangular cups that give the bust a natural shape and light support. Narrow adjustable shoulder straps, a soft, elasticated hem and a narrow fastening at the back with two pairs of hooks and eyes."
511924,"Push-up bra in lace and mesh with underwired, moulded, padded cups for a larger bust and fuller cleavage. Lace racer back, narrow adjustable shoulder straps, a wide mesh strap at the back and metal fastener at the front."
512075,"Body in sturdy microfibre and lace with a shaping effect on the waist and seat. Narrow, adjustable shoulder straps, underwired, moulded, padded cups that lift and shape, and an opening and hook-and-eye fasteners at the back. Lined gusset with concealed press-studs."
514482,Non-wired triangle bra in microfibre and lace with moulded cups that give the bust a natural shape and light support. Wide fastening at the back with three pairs of hooks and eyes.
515026,"Balconette bra in lace and mesh with underwired, lightly padded cups that lift and shape. Hook-and eye fastening at the back."
515029,"Lace bra with underwired, lightly padded cups that lift and shape the bust and a fastening at the back with three pairs of hooks and eyes."
515080,"Underwired lace bra with moulded, lightly padded cups that shape the bust and provide good support. Adjustable shoulder straps, a racer back and no fastenings."
515104,"Thong briefs in lace with a low waist, lined gusset, narrow sides and string back."
515730,Fully lined swimsuit with a decorative zip at the top and round neck front and back.
516666,Tops in soft stretch fabric with narrow adjustable shoulder straps. Soft integral top with a functional fastening for easier nursing access and an elasticated hem. Seamless.
517495,"Long-sleeved nightdress in printed jersey with a button placket, ribbed cuffs and a rounded hem."
517718,Pyjamas in soft jersey with a long-sleeved top and wide trousers. Top with a rounded hem and slightly longer back. Bottoms with wide elastication and a drawstring at the waist.
517921,"Longer hooded top in soft fleece with long raglan sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft and fluffy inside."
517931,"Knee-length dressing gown in soft fleece with a hood, side pockets and detachable tie belt at the waist."
517936,"Long, wide top in soft fleece with dropped shoulders, long sleeves, a kangaroo pocket and ribbing around the neckline, cuffs and hem."
518091,"Soft nursing bras in organic cotton jersey with lightly padded, opening cups with space for nursing pads. Slightly wider adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
519930,"Soft, reusable, self-adhesive nipple covers in silicone. Diameter approx. 6 cm."
