product_code,detail_desc
457059,"Pleated jersey top with a metallic coating, narrow shoulder straps and a V-neck at the front."
457079,"Short lace dress with a V-neck at the front and narrow, adjustable shoulder straps. Lined."
457618,"Wide shirt in a cotton weave with a turn-down collar, chest pocket, buttoned cuffs and a rounded hem. Slightly longer at the back."
457892,Leggings in sturdy jersey with wide elastication at the waist.
458087,"Top in soft, airy viscose jersey with long sleeves."
458239,Short-sleeved dress in soft cotton jersey.
458851,"Long cotton poplin shirt with a grandad collar, concealed buttons down the front and a yoke with a pleat at the back. Long sleeves with wide buttoned cuffs and a rounded hem with slits in the sides."
458924,Short-sleeved top in linen jersey with a round neck and rounded hem.
458925,"Wide-fitting, sleeveless top in linen jersey with a gently rounded hem."
459144,"Suit trousers in woven fabric with a zip fly and concealed hook-and-eye fastener. Side pockets, fake welt pockets at the back and tapered legs with creases."
459149,Satin top with a sheen. Narrow adjustable shoulder straps and raw-edge lace at the top.
460302,"Cardigan in a soft, fine knit containing some wool in a slightly longer style with dropped shoulders, long sleeves, front pockets and no buttons."
463670,"Short, fitted dress in woven fabric with a sheen. The dress has one shoulder, a frill at the top, seam at the waist and concealed zip in one side. Lined bodice."
468255,"Sleeveless, fitted, calf-length dress in jersey with decorative gathers at one side."
469137,"Top in softly draping, ribbed jersey with a sheen. Narrow shoulder straps, a V-neck at the front and a lace trim at the top."
469562,"Jeans in washed, stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for best fit over the tummy."
469649,"Sleeveless knee-length dress in woven fabric with a V-neck and concealed fasteners at the front. Flap chest pockets, side pockets, seam at the waist with a drawstring and rounded hem with slits in the sides."
469682,"Cardigan in a soft rib knit with a shawl collar, long sleeves and no buttons."
470111,"Straight blouse in a soft woven fabric with a collar, concealed buttons, long sleeves with buttoned cuffs and a gently rounded hem."
470478,"Suit trousers in a stretch weave with a regular waist with a concealed hook-and-eye fastener, side pockets, welt back pockets and straight legs."
476961,"Oversized jumper in a soft, marled knit containing some wool with a drawstring hood, dropped shoulders, long sleeves and a wide, ribbed hem with slits in the sides. Slightly longer at the back."
477576,Shorts in a cotton weave with a concealed hook-and-eye fastener and zip fly. Side pockets and welt back pockets.
478972,"Short 5-pocket shorts in washed stretch denim with hard-worn details, a regular waist, zip fly with a button at the waist and raw-edge hems."
479227,"Wide top in soft, crêped viscose jersey with short cap sleeves and a gently rounded hem."
479232,Blouse in an airy crêpe weave with a V-neck and short butterfly sleeves with pleats on the shoulders. Decorative seam at the front and a rounded hem. Slightly longer at the back. The blouse is made partly from recycled polyester.
479604,"Straight-style jumper in a textured-knit cotton blend with a small stand-up collar, dropped shoulders and long sleeves."
479750,"High-waisted shorts in a soft weave with a hook-and-eye fastener, side pockets, fake back pockets and creases."
479823,"Strapless jumpsuit in a crêpe weave with a silicone trim at the top, side support and a concealed zip in the side. Seam at the waist with a detachable tie and wide, ankle-length legs. Lined at the top."
481550,Wide jersey top in a cotton and modal blend with dropped shoulders and short sleeves.
482130,Knee-length dress in woven fabric. Crêpe top with a zip at the back and pleated skirt. Lined.
482160,"Playsuit in a cotton weave with a collar, concealed button placket, dropped shoulders and short sleeves with sewn-in turn-ups. Elasticated seam at the waist, side pockets and sewn-in turn-ups at the hems."
482176,5-pocket ankle-length jeans in washed stretch denim with hard-worn details. Slim fit with a regular waist and zip fly.
482178,"Slim-leg treggings in patterned, stretch twill with a regular elasticated waist, fake front pockets and real back pockets."
482192,"5-pocket low-rise jeans in washed denim with hard-worn details. Button fly and slightly wider, tapered legs."
482194,"Trousers in woven fabric with an elasticated drawstring waist, side pockets and tapered legs."
482199,Wide trousers in a crinkled weave with an elasticated drawstring waist and side pockets.
482207,"Tunic in soft fabric with a collar, buttons down the front, long sleeves with two buttons at the cuffs, and a rounded hem."
482208,"Shirt in an airy cotton weave with a collar, buttons down the front and chest pockets. Yoke with a pleat at the back, long sleeves with buttoned cuffs and a gently rounded hem. Slightly longer at the back."
482209,"Shirt in a soft cotton weave with a grandad collar, buttons down the front, chest pockets and long sleeves with a tab and button."
482211,Straight-cut top in an airy weave with a gentle V-neck and slits in the sides. Slightly longer at the back.
482216,"Sleeveless blouse in an airy cotton weave with a collar, buttons down the front, chest pockets and a gently rounded hem with slits in the sides."
482217,Sleeveless blouse in a cotton weave with broderie anglaise. Opening at the back with a button and a frill at the front that continues over the shoulders. Unlined.
482221,Long-sleeved blouse in lace with an opening with a button at the back of the neck and seamed cuffs.
483011,Short skirt in crinkled chiffon with an elasticated waist and small frill trim at the top. Lined.
483101,"Ankle-length trousers in washed superstretch twill with wide ribbing at the waist for optimum comfort. Fake fly, fake pockets at the front, real pockets at the back and slim legs with a zip at the hems."
483373,"Short-sleeved nursing top in soft viscose jersey with a double-layered, wrapover front for easier nursing access."
483633,"Knee-length sleeveless dress in a softly textured weave with a low-cut V-neck at the back. Concealed zip, wide decorative band at the waist and two slits at the front. Unlined."
483731,Long skirt in a patterned silk weave with a concealed zip at the back and flare to the hem. Lined.
484134,"Calf-length, off-the-shoulder lace dress with narrow adjustable shoulder straps and a wide flounce at the top. Short frilled sleeves with a concealed silicone trim to keep them in place. Seam at the waist and concealed zip at the back. Lined."
484207,Calf-length wrapover dress in a patterned weave with narrow shoulder straps and a V-neck at the front. Seam at the waist with a narrow tie belt and draped skirt. Lined.
484963,"Short dress in airy chiffon in a narrow cut at the top with a small, frilled collar. Gathers around the neck and a deep opening at the back with a button at the back of the neck. Smocked seam at the waist and bell-shaped skirt. Lined."
485455,"Calf-length dress in soft viscose jersey with narrow shoulder straps, gathers at the top, a racer back and a narrow, detachable tie belt at the waist."
485591,"Sleeveless blouse in a soft cotton weave with a stand-up collar with a pleated edge. Pin tucks and pearly buttons at the top and a narrow, adjustable tie belt at the waist."
485950,5-pocket ankle-length trousers in washed superstretch twill with a regular waist and skinny legs.
486182,"Long shirt in a Tencel™ lyocell weave with buttons down the front and at the cuffs. Rounded hem with slits in the sides, slightly longer at the back."
486183,"Sleeveless dress in woven fabric with pleats around the neckline, and a V-neck at the back with a horizontal strap across the top. Unlined."
486186,"Tunic in an airy cotton weave with a collar and buttons at the top, short cap sleeves with sewn-in turn-ups and a rounded hem."
486214,"Calf-length, lace pencil skirt with grosgrain ribbon at the waist, a concealed zip and button at the side and a slit at the back. Lined."
486329,V-neck top in a double layer of crêpe with narrow shoulder straps that cross at the back. Gently flared style.
486723,"CONSCIOUS EXCLUSIVE. Calf-length dress in organic silk with a V-neck and narrow shoulder straps. Gentle flare to the hem with a wide, asymmetric flounce. Unlined."
486755,"CONSCIOUS EXCLUSIVE. Straight-cut blouse in a textured silk and organic cotton weave with an opening with a button at the back of the neck and asymmetric cut at the waist. Long sleeves with flared, buttoned cuffs and a wide flounce on one sleeve. Frayed edges."
486849,"CONSCIOUS EXCLUSIVE. Calf-length skirt in sturdy, bonded, patterned fabric made from recycled polyester containing organic silk and viscose. Concealed zip in the side and an asymmetric hem with a wide, flared flounce. Unlined."
487262,"Chino shorts in stretch cotton twill with a regular waist, hook-and-eye fastening, zip fly, side pockets and jetted back pockets."
488064,"Long cardigan in a soft knit containing some wool with low dropped shoulders and long sleeves. Patch front pockets, slits in the sides and ribbing at the cuffs and hem."
488068,Long cardigan in a soft knit containing some alpaca wool with patch pockets and ribbing around the neckline cuffs and hem. No buttons.
488175,"Fine-knit, V-neck jumper in a soft viscose blend with dropped shoulders, long sleeves and slits in the sides."
488311,"Dress in a crêpe weave with a V-neck, narrow adjustable shoulder straps and concealed zip at the back. Asymmetric hem with flounces. Unlined."
488564,Sleeveless top in pleated jersey with a slight sheen.
488984,"Jumper in a soft jacquard knit containing some with alpaca wool with dropped shoulders and sewn-in turn-ups at the cuffs. Ribbing around the neckline, cuffs and hem and slits in the sides. Longer at the back."
489838,"Trousers in soft viscose jersey with an all-over print and regular, elasticated waist. Side pockets, low crotch and tapered legs."
491036,High-waisted shorts in woven fabric with a zip fly and hook-and-eye fastening. Side pockets and a fake pocket at the back.
491039,"Jumpsuit in a soft weave with narrow adjustable shoulder straps, a V-neck at the front and opening with a concealed button at the back of the neck. Seam at the waist with a tie belt, side pockets and straight, wide legs. Unlined."
491046,"Short, high-waisted shorts in woven fabric with a concealed zip in the side, side pockets and laser-cut scalloped hems."
491065,V-neck top in soft jersey with a slight sheen. Inset satin panels at the top and narrow shoulder straps.
491168,"Short, straight-cut dress in viscose jersey with a V-neck and seam down the front and back. Lined at the top."
491293,Top in soft jersey with 3/4-length sleeves with drawstrings. Gathers in the side seams for optimum fit.
491350,Pencil skirt in stretch cotton jersey with narrow elastication at the top. Unlined.
491692,"Playsuit in woven fabric with adjustable shoulder straps, a foldover hem at the top and a concealed zip at the back. Narrow, elasticated seam at the waist and a detachable belt with metal rings. Front pockets with foldover edges. Unlined."
491696,Wide trousers in a viscose weave with an elasticated drawstring waist and side pockets.
492221,"Striped jersey top in a soft cotton and modal blend with short sleeves, a chest pocket and rounded hem."
493766,Short-sleeved lace nursing dress. Wrapover front with a jersey inner top for easier nursing access. Jersey lining.
494030,Sleeveless V-neck top in soft viscose jersey with a rounded hem and slits in the sides.
494058,Shirt in a cotton weave with a small stand-up collar and concealed buttons down the front. Yoke with a pleat at the back and long sleeves with drawstrings.
494910,"Short satin dress with wide shoulder straps, a wide double flounce at the top and gentle flare to the hem. Lined."
495495,Sleeveless top in soft viscose jersey with a lace yoke at the front.
496110,"Oversized, V-neck jumper in a soft knit containing some wool. Low dropped shoulders and twisted seams and slits at the sides. Longer at the back."
496111,"Jumper in a soft knit with visible seams at the front, dropped shoulders, long sleeves and ribbed roll edges at the cuffs and hem."
496159,Rib-knit hat containing some wool with a faux fur pompom on the top.
496507,Short skirt in soft twill made from a Tencel™ lyocell and linen blend. Elasticated drawstring waist and side pockets. Unlined.
496891,Long dress with lace at the top and a skirt in a glossy weave. The lace bodice is half-lined and contains boning. Short cap sleeves and an opening with a button at the back of the neck and a concealed zip. Seam at the waist and gathered skirt. Lined.
497350,"Long coat in soft satin with a shawl collar, front pockets, a tie belt at the waist and slits in the sides. Unlined."
497464,"Sleeveless satin dress with a hook-and-eye fastener at the back of the neck, opening at the back and a seam at the hips with a gently flared skirt. Lined."
497716,"Straight-cut top in woven fabric with a slight sheen, V-neck and spaghetti straps."
497734,"Knee-length lace dress with mesh sections at the top and on the sleeves, an opening with a button at the back of the neck and a seam at the waist. Half-lined."
497806,"Short off-the-shoulder top in a textured chiffon weave with narrow elastication and double flounces at the top. Narrow, decorative shoulder straps and short flounced sleeves."
497811,"Strapless satin dress with draping at the bust and a cut-out section and wide, horizontal elasticated strap at the back. Hook and eye fasteners and a concealed zip at the back. Lined."
497816,"Knee-length satin dress with flounce details, a V-neck, narrow shoulder straps, short sleeves and a zip in the side. Unlined."
498044,"Jacket in washed stretch denim with a collar and buttons down the front. Flap chest pockets with a button, welt side pockets and adjustable tabs and buttons at the sides."
498061,Fitted short-sleeved top in soft jersey.
498106,"Ankle-length trousers in a jacquard-weave viscose blend with a high waist and wide, detachable belt. Concealed zip in the side, side pockets and slightly shorter, tapered legs with creases."
498171,"Parka in cotton twill with a lined, faux fur-trimmed hood, shoulder tabs with a press-stud, and zip and wind flap with press-studs down the front. Flap chest and front pockets with concealed press-studs, a drawstring at the waist and inner ribbing at the cuffs. Lined."
498180,"Padded jacket with a padded hood with a faux fur trim, and a stand-up collar. Zip with a wind flap and press-studs down the front, zipped front pockets and concealed elastication at the cuffs. Lined."
498181,"Short coat in woven fabric with a small stand-up collar, zip and wind flap at the front and front pockets. Lined."
498723,Jersey top with a lace yoke and short sleeves with a double frill.
498826,Short-sleeved top in printed jersey.
498845,"Striped, long-sleeved jersey top."
499243,Jumper in a soft knit containing glittery threads with low dropped shoulders and long sleeves.
499305,Sleeveless dress in a jacquard-weave viscose blend with a V-neck and smocking at the shoulders. Elasticated seam at the waist and flared skirt with a flounce at the hem. Unlined.
499523,"Gently tailored jacket in a woven viscose blend with notch lapels, a button at the front, jetted front pockets and a single back vent. Lined."
500134,Maxi skirt in a patterned viscose weave with a concealed zip in one side and flare to the hem. Unlined.
500262,"Fitted jacket in woven fabric with satin lapels, a concealed press-stud at the front and welt front pockets. Short slits in the cuffs and a single back vent. Lined."
500557,Wide jersey top in a cotton and modal blend with short sleeves and a chest pocket.
501286,"Fitted jacket in woven fabric with narrow notch lapels, a button at the front, jetted front pockets, a decorative button at the cuffs and a single back vent. Lined."
501288,Fitted jacket in woven fabric with jetted front pockets with decorative studs and 3/4-length sleeves with gathered seams. No fasteners. Lined.
501291,"Slightly longer jacket in woven fabric with a tie belt at the waist, welt pockets and a single back vent. Lined."
501301,"Gently tailored jacket in a sturdy weave with narrow lapels, 3/4-length, gathered sleeves and no buttons. Lined."
501316,"Long jersey jumpsuit in a loose-fitting style with narrow shoulder straps, a V-neck, seam at the waist, side pockets and tapered legs."
501320,"Shorts in a crêpe weave with a regular waist, concealed hook-and-eye fastener, side pockets and welt back pockets."
501322,"Suit trousers in woven fabric with a regular waist with a hook-and-eye fastener and zip fly. Side pockets, fake back pockets and slim legs with creases."
501323,"Trousers in woven fabric with a high, paper bag waist with a tie belt. Zip fly, side pockets, welt back pockets and straight, wide legs."
501325,"Ankle-length jumpsuit in a crêpe weave with notch lapels, a wrapover top with a concealed press-stud, and a concealed zip at the back. Seam and detachable tie belt at the waist, side pockets and straight, wide legs."
501396,"Short skirt in a light weave with a sewn-in wrapover, concealed zip in the side and wide flounced hem."
501436,Fine-knit V-neck jumper in a soft viscose blend in a straight style with long sleeves and slits in the sides. Slightly longer at the back.
502118,"Polo-neck jumper in soft, fine-knit cashmere with gently dropped shoulders, long sleeves and ribbing with short slits at the cuffs and hem."
502178,"Loose-fitting jumper in a soft knit containing some alpaca wool with dropped shoulders and ribbing around the neckline, cuffs and hem."
502186,"Jumper in a soft, loose knit with low dropped shoulders and ribbing at the cuffs and hem. Longer at the back."
502305,"Coat in soft twill with notch lapels, concealed press-studs down the front, pockets in the side seams and a single back vent. Lined."
502393,"Lace blouse with short, flounce-trimmed sleeves and an opening with a button at the back of the neck."
502522,Short dress in cotton jersey with long sleeves.
502589,Straight-cut top in woven fabric with short puff sleeves.
502869,"Short crushed velvet shorts with an elasticated drawstring waist, pleats at the front and side pockets."
502921,Straight-cut blouse in a soft weave with short sleeves with sewn-in turn-ups and slits in the sides. Slightly longer at the back.
503076,Straight-cut coat in woven fabric with a concealed zip and wind flap at the front. Pockets in the side seams and long sleeves with a seam at the hem with a wide flounce. Lined.
503095,"Soft jersey jacket with a button at the front, notch lapels and flap front pockets. Decorative buttons at the cuffs and a single back vent. Lined."
503134,"Straight blouse in woven fabric with a small stand-up collar and button placket. Drawstring at the sides, long sleeves with buttoned cuffs and a rounded hem. Slightly longer at the back."
503175,"Jeans in washed stretch denim with wide elastication at the sides for best fit. Back pockets, zip fly with a button, and slim legs."
503258,Patterned dress in soft woven fabric with a slight sheen and 3/4-length sleeves. Tie belt at the waist and an opening with a button at the back of the neck. Lined.
503623,"Jacket in sturdy fabric with a high stand-up collar, low-dropped shoulders and a wind flap with metal press-studs down the front. Patch pockets with a flap and press-studs, and a drawstring at the waist. Lined."
503642,"Knee-length dress in a patterned weave with a V-neck and gathers at the shoulders. 3/4-length sleeves, a narrow elasticated seam at the waist and a detachable tie-belt. Unlined."
503650,"Lightly padded parka with a faux fur lined hood, zip down the front, wind flap with fastening, handwarmer pockets with press-studs and flap front pockets with a concealed press-stud. Visible drawstring at the waist and inner ribbing at the cuffs. Lined."
503654,"Long coat in felted fabric with a tie belt at the waist and no buttons. Welt side pockets, one inner pocket and a single back vent. Lined."
503679,"Blouse in woven fabric with a small stand-up collar, opening with buttons at the back of the neck and a lace yoke at the front. Short double-frilled sleeves and a rounded hem. Slightly longer at the back. The polyester content of the blouse is partly recycled."
503703,"Sleeveless blouse in a cotton weave with a collar, buttons down the back and a rounded hem. Slightly longer at the back."
503742,Stretch imitation leather leggings with decorative seams on the legs and wide jersey ribbing at the waist for optimum comfort.
503751,"Short shorts in a patterned weave with a detachable tie belt, side pockets, and soft, wide jersey ribbing at the waist for optimum comfort."
504151,"Cardigan in soft, fine-knit cotton with a round neck and buttons down the front."
504152,"Cardigan in a soft, fine-knit viscose blend with dropped shoulders and long sleeves. No buttons."
504154,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504155,"Jumper in a cable-knit cotton blend with ribbing around the neckline, cuffs and hem."
504388,"Dress in a crêpe weave with a slight sheen. Gathers at the shoulders and deep V-neck at the front with a concealed hook-and-eye fastener. Wide elasticated seam at the waist with a tie and decorative frill, and a flared skirt. Unlined."
504736,"Loose-fitting jumper in a soft knit containing some alpaca wool with dropped shoulders and ribbing around the neckline, cuffs and hem."
504742,Jumper in a soft knit containing some alpaca wool with a polo neck and dropped shoulders.
504825,"Long dress in a soft knit containing some wool with low dropped shoulders, long sleeves and ribbing at the cuffs and hem."
505071,"Short, wide blouse in woven fabric with a collar, buttons down the front, gathers at the shoulders, short cap sleeves and a rounded hem. Trims down the side seams and around the hem."
505082,"Shirt in soft, lightweight flannel with chest pockets and a rounded hem with slits in the sides."
505083,"Longer shirt in lightweight, checked viscose flannel with a collar and buttons down the front. Gathered yoke at the back and long sleeves with buttoned cuffs."
505091,Sleeveless top in a Tencel™ lyocell weave with a V-neck and ties at the top. Gathered yoke at the back and a gently rounded hem.
505094,"Short dress in an airy weave with narrow shoulder straps, a V-neck with narrow ties at the front, and a rounded hem."
505417,"Padded jacket with lined, faux fur-trimmed hood and stand-up collar. Wind flap with press-studs down the front and zipped side pockets. Lined."
505420,"Padded parka in woven fabric with a sheen. Lined hood with an elastic drawstring, stand-up collar and zip and wind flap with concealed press-studs down the front. Elastic drawstring at the waist and large flap patch pockets with a concealed press-stud. Gently rounded hem with slits in the sides."
505427,"Padded parka with a pile-lined hood with a faux fur trim. Zip and wind flap with press-studs down the front and a drawstring at the waist and hem. Handwarmer pockets and flap front pockets with a press-stud, tab with adjustable fastening and inner ribbing at the cuffs and a single back vent. Lined."
505428,"Short, padded parka with a lined hood and zip and wind flap with press-studs down the front.  Side pockets with concealed press-studs, and ribbed cuffs. Lined."
505429,"Parka in woven fabric with a detachable, quilted inner jacket and a faux fur trimmed hood. Zip with a wind flap and press-studs down the front, patch pockets with a flap at the front and a drawstring at the waist. Inner ribbing at the cuffs."
505763,Utility shirt in Tencel™ lyocell.twill with a narrow collar and concealed buttons down the front. Flap chest pockets with a pleat and short sleeves with sewn-in turn-ups. Straight-cut hem with slits at the sides.
505764,Top in woven fabric with narrow shoulder straps and a lace trim at the top.
505765,"Striped wide-fitting blouse in a slub cotton weave with a collar, V-neck and short, frill-trimmed cap sleeves. Longer at the back."
505838,5-pocket ankle-length trousers in washed superstretch twill with a regular waist and skinny legs.
505844,5-pocket low-rise shorts in washed denim with a zip fly and button and raw-edge hems with slits in the sides.
505940,"Dress in a soft, viscose weave with a V-neck, short cap sleeves and a rounded hem with short slits in the sides."
506110,Leggings in jersey with a sheen. Elasticated waist.
506166,Short-sleeved jersey top.
506269,"Wide top in an airy cotton weave with a V-neck, pin-tucks front and back and overlocked edges. Longer at the back."
506679,Fitted top in ribbed jersey with a slight sheen. Lace-trimmed V-neck and long sleeves.
507533,"Ribbed top in a soft, fine-knit viscose blend with a small ribbed stand-up collar. Narrow cut at the top and frills around the armholes."
507697,"Calf-length dress in a fine knit containing glittery threads. Narrow shoulder straps, a V-neck front and back and a heavily draping flared skirt. Jersey lining to the knees."
507909,"Gently tailored shirt in a stretch cotton blend with a turn-down collar, V-neck, buttons down the front and buttoned cuffs."
507910,"Fitted shirt in a stretch weave made from a cotton blend with a collar and concealed buttons down the front. Chest pocket, long sleeves with buttoned cuffs, and a gently rounded hem."
507978,"Short crêpe weave shorts in a relaxed fit with a regular, elasticated drawstring waist and side pockets. Zip fly and concealed hook-and-eye fastener."
508009,"Short, high-waisted shorts in woven fabric with pleats at the top and a tie belt. Zip fly, hook-and-eye fastener and side pockets."
508182,Short-sleeved nursing tops in soft jersey made from a cotton blend. Double-layered front with a practical inner top for easier nursing access. The cotton content of the tops is organic.
508384,"Playsuit in a soft viscose and Tencel™ lyocell weave with a V-neck, concealed fastening at the front and short sleeves with sewn-in turn-ups. Flap chest pockets with a press-stud, an elasticated seam at the waist, side pockets, welt back pockets and short legs with sewn-in turn-ups."
508393,Short shorts in a soft Tencel™ lyocell weave with an elasticated waist and tie at the front. Side pockets and wide ribbing at the waist for best fit.
508691,"Shirt in an airy cotton weave with a collar and buttons down the front. Chest pocket, buttoned cuffs and a rounded hem. Longer at the back."
508808,"Cashmere jumper with a stand-up collar, long sleeves and ribbing at the cuffs and hem."
508811,"V-neck jumper in soft, fine-knit cashmere with gently dropped shoulders and long sleeves. Ribbing at the cuffs and hem and slits in the sides. Slightly longer at the back."
508987,Vest top in soft jersey. Double layer at the top with a practical inner top for easier nursing access.
509014,Sleeveless jersey dress in a modal and cotton blend with a wide neckline and seam at the waist with a drawstring. Practical inner top for easier nursing access.
