product_code,detail_desc
546892,Patterned swimsuit with a frill at the top and narrow shoulder straps with decorative bows. Lined at the front.
546895,Fully lined swimsuit with a print motif on the front and narrow shoulder straps.
546896,"Fully lined, spotted swimsuit with a flounce at the top that continues over one shoulder. Narrow shoulder strap over the other shoulder."
548157,"Fancy dress costume in jersey with a skeleton print. Matching, printed hood with holes for the eyes and mouth. Hook and loop fastening at the back."
548159,"Fancy dress costume in jersey with a print motif on the front, a round neck and long sleeves. Matching, padded hat with a small peak and print motif on the front."
548563,Glittery belt in imitation leather with a metal buckle.
548565,Sun hat in a cotton weave. Lined. Width of brim 6.5 cm.
548757,Hat in braided paper straw with a decorative band. Width of brim 9 cm.
549978,Trainers with elastic gores in the sides. Canvas linings and insoles and rubber soles.
550124,Hat in soft thermal fleece.
550366,"Double-layered hat in a soft, fine knit with a jacquard-knit motif on the turned-up hem."
550369,"Shoulder bag in soft, grained imitation leather with a narrow, braided shoulder strap, a zip at the top and rows of fringing. Lined, Size 15x18 cm."
550392,Leather belt with a metal buckle. Width 3 cm.
550412,Hat in a soft rib knit with a faux fur pompom on top and a turn-up hem with an appliqué.
550415,"Gloves in a soft, fine knit with decorative studs and ribbed cuffs."
550419,"Hat in soft, fine-knit cotton with sequined embroidery and a ribbed hem."
550432,"Small, round shoulder bag in imitation leather with a glittery appliqué on the front and faux fur pompom. Zip at the top and an imitation leather shoulder strap with a press-stud at one end. Lined."
550433,Small shoulder bag in grained imitation leather with a flap with decorative flowers and a concealed hook and loop fastening. Narrow shoulder strap with a press-stud at one end. Lined. Size approx. 4.5x10.5x14.5 cm.
550434,"Handbag in hole-patterned plastic with handles at the top and a decorative, fruit-shaped pendant in imitation leather. Size 10x19x25 cm."
551542,Grosgrain-covered Alice band with glittery appliqués at the top.
552108,"Paper straw hat with ears, embroidery and a glittery grosgrain band around the brim. Width of brim approx. 3.5 cm."
552979,"Trainers in cotton chambray with concealed elastication at the front, rubber toe caps and a loop at the back. Fabric insoles and rubber soles."
554011,Short swim shorts with an elasticated drawstring waist. Soft mesh inner shorts.
554140,Swim shorts with an elasticated drawstring waist and fake fly. Soft mesh inner shorts.
555687,Double-layered hat in a jacquard knit with a motif on the front.
555797,Short swim shorts with an elasticated drawstring waist and a fake fly. Soft mesh inner shorts.
555949,"Hat in a soft, fine knit with appliqués at the top and earflaps. Fleece lining."
556493,"Ballet pumps with an elastic strap over the foot, decorative bow at the front, grosgrain trim around the top edge and a loop at the back. Satin linings and insoles and rubber soles."
556497,"Ballet pumps in imitation leather with a decoration on the front, grosgrain trim around the opening and a loop at the back. Imitation leather linings and insoles and rubber soles."
557080,Pencils in different colours and patterns. Not for children under 3 years of age.
557157,"Short three-strand necklace in metal and imitation suede. Adjustable length, 29-37 cm."
557231,Fabric pin brooches in various sizes and designs. Size from 4x4 cm to 3x6.5 cm.
557274,Slip-on trainers in imitation leather with elastic gores in the sides and a loop at the back. Jersey linings and insoles and rubber soles.
557275,"Imitation leather trainers with a hook and loop fastening at the front, fabric linings and insoles and rubber soles."
557276,"Trainers in chambray and imitation suede with a lightly padded edge and tongue, elasticated lacing, a hook and loop tab at the front, and a loop at the back. Mesh linings and insoles and rubber soles."
557293,"Cotton canvas hi-tops with a padded edge, hook and loop tab and elasticated lacing. Canvas linings and insoles and rubber soles."
558290,"Fabric trainers with a metallic finish with concealed elastication at the front, rubber toe caps and a loop at the back. Fabric insoles and rubber soles."
558443,"Warm-lined, waterproof hi-tops in imitation leather and twill with a hook and loop tab and elasticated lacing at the front. Mesh linings and insoles and rubber soles."
558444,"Padded, waterproof hi-tops in imitation leather with elasticated lacing, an adjustable hook and loop tab and shimmering metallic tongue. Mesh linings and insoles and rubber soles."
558447,"Advent calendar with 24 windows, each containing a small gift, such as a hair elastic, ring or pair of hair clips. Size 2x25x25 cm. This advent calendar is not for children under three as it contains small parts."
558466,Trainers in imitation leather with a padded edge and tongue and loop at the back. Elasticated lacing and a hook and loop tab at the front. Mesh linings and insoles and rubber soles.
558472,"Mesh trainers with imitation leather details, elasticated lacing at the front, decorative text-print trims and a loop at the back. Mesh linings and insoles and rubber soles."
558474,"Trainers in printed stretch fabric with imitation leather details and a soft, stretchy edge and tongue. Elasticated lacing at the front, a loop at the back, fabric linings and insoles and rubber soles."
558493,"Mesh trainers with imitation leather details, elasticated lacing at the front, decorative text-print trims and a loop at the back. Mesh linings and insoles and rubber soles."
558494,"Satin trainers with elastic gores in the sides and a decorative, sewn-on knot detail at the front. Canvas linings and insoles and rubber soles."
558498,"Trainers in printed stretch fabric with imitation leather details and a soft, stretchy edge and tongue. Elasticated lacing at the front, a loop at the back, fabric linings and insoles and rubber soles."
558680,"Leather ballet pumps with a decorative bow at the front and elastic strap over the foot. Fabric linings, leather insoles and rubber soles."
558702,Suede hi-tops with a zip in the side and a decorative bow on the outside. Cotton canvas linings and insoles and rubber soles.
558706,"Suede sandals with two straps at the front with a metal buckle and concealed elastication, and an adjustable heel strap with a hook and loop fastening. Moulded suede insoles and fluted rubber soles."
558771,Block-striped swim shorts with elastication and ties at the waist and a lined fly. Soft mesh inner shorts.
558863,"Fully lined swimsuit with an all-over print, narrow shoulder straps that cross at the back and frills at the top."
558923,"Fully lined printed bikini. Triangle top with a decorative ring at the front, adjustable ties at the neck and a plastic fastener at the back. Bottoms with decorative rings at the sides."
558945,"Fully lined bikini with lace. Triangle top with a decorative ring at the front, adjustable ties at the back of the neck and a plastic fastener at the back. Bottoms with decorative rings at the sides."
559207,Bikini with an all-over print. Top with narrow shoulder straps and frills at the top. Bottoms with frills and a lined gusset.
559867,Glittery Alice band decorated with a velour Santa hat. Inside covered in grosgrain.
560096,Glittery Alice band with padded reindeer horns and ears with faux fur.
560125,Satin-covered Alice band with a glittery Christmas tree decoration on the top.
560249,Padded faux fur slippers shaped like rabbits with a soft jersey lining and soft soles with anti-slip protection.
560402,Satin-covered Alice band decorated with faux fur and a metal crown on the top.
561088,Ribbed hat in a soft cotton blend with a faux fur pompom on top.
561311,"Mittens in water-repellent, functional fabric with grained imitation leather inside. Adjustable hook and loop tab with reflective details and elasticated cuffs. Thinsulate™ lining. The mittens have a water-repellent coating without fluorocarbons."
562127,Fine-knit gloves in various colours.
562133,Elasticated fabric belt with imitation leather details and a metal buckle. Width approx. 3 cm.
562138,Hat in a soft knit with a pompom at the top and earflaps. Fleece lining.
562142,Double-layered jersey hats in a soft cotton blend. One with a print motif and one in a solid colour.
562144,Double-layered jersey hat.
562145,"Double-layered stretch jersey tube scarf. Length 35 cm, circumference 50 cm."
562147,Double-layered hat in patterned jersey.
562150,Cap in woven fabric with an adjustable plastic fastener at the back.
562152,"Aviator-style sunglasses with metal and plastic frames and tinted, UV-protective lenses."
562157,Football-shaped plastic whistle and fabric cord with an easily loosened plastic fastener. Size of whistle 3x5 cm. Size of cards 7x11 cm.
562161,Cap in cotton with a small embroidered text detail at one side and an adjustable plastic fastener at the back.
562162,"Sunglasses with plastic frames and UV-protective, mirrored lenses."
562165,Cap in a cotton weave with an appliqué on the front and an adjustable plastic fastener at the back.
562167,Paper straw hat with a grosgrain band. Width of brim 3.5 cm.
562280,Fisherman's hat in cotton with an embroidered appliqué. Lined. Width of brim 5 cm.
562281,Cap in patterned cotton jersey with an adjustable plastic fastener at the back.
562284,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses."
562310,Fine-knit gloves in various colours.
562315,Fine-knit gloves with matching fingerless gloves. The gloves can be worn over each other or separately.
562318,Double-layered jersey hats in a soft cotton blend.
562320,Hat in soft felted fabric with a grosgrain band. Lined. Width of brim 3.5 cm.
562323,Double-layered jersey hat.
562324,"Double-layered stretch jersey tube scarf. Length 38 cm, circumference 59 cm."
562325,Double-layered hat in printed jersey.
562326,"Cap in woven fabric with text embroidery at the front, a contrasting colour peak and an adjustable plastic fastener at the back."
562328,"Sunglasses with plastic frames and UV-protective, mirrored lenses."
562341,Cap in a patterned weave with an appliqué on the front and mesh back with an adjustable plastic fastener.
562746,Suede hi-tops with a zip in the side and a decorative bow on the outside. Cotton canvas linings and insoles and rubber soles.
562747,Imitation leather sandals with twill foot straps with frayed edges and an adjustable ankle strap with a fastener. Imitation leather insoles and rubber soles.
562748,Flip-flops with a glittery rubber strap and rubber soles.
562749,"Hi-tops in imitation leather with a scuba shaft, loop front and back, mesh insoles and rubber soles."
562814,"Fully lined swimsuit with an all-over print, narrow shoulder and gathers at the top."
562821,"Bikini with an all-over print, narrow shoulder straps and gathers at the top. Bikini bottoms with a frill and lined gusset."
562824,Swim shorts and top in UV-protective fabric. Top with long raglan sleeves and a small stand-up collar. Shorts with an elasticated waist. UPF 50.
562837,Fully lined patterned swimsuit with frill-trimmed hems.
562838,"Fully lined, printed swimsuit with narrow shoulder straps and a frill at the waist."
562857,"Ballet pumps in imitation leather with a glittery finish. Strap over the foot with an adjustable hook and loop fastening at the side. Imitation leather linings and insoles, and rubber soles. Heel 1.3 cm."
562900,"Sandals in imitation leather with decorative appliqués, a tab with a hook and loop fastening, and rubber soles."
562913,Poncho in a soft knit containing glittery threads with a ribbed polo neck and fringed hem.
563191,Cotton twill cap with embroidery on the front and ears on the top. Adjustable plastic fastener at the back.
563192,"Poncho in an airy, patterned weave with a contrasting colour pompom trim down the sides."
563281,"Unicorn costume in soft velour with a sheen. Hood with embroidered details, appliqués and faux fur sections. Lightly padded wings on the back, a detachable tail, zip down the front and ribbing at the cuffs and hems."
563283,"Dance dress in glossy jersey with a motif with reversible sequins at the top, long sleeves and crossover straps at the back. Glittery elasticated seam at the waist and a glittery skirt in two layers of tulle. Lined gusset."
563284,"Jersey dance dress with a print motif on the front, long sleeves and a detachable, patterned mesh cape. Glittery elasticated seam at the waist and a skirt in two layers of tulle, the top layer with a frill at the hem. Lined gusset."
563287,"Long-sleeved dance dress in glossy jersey with a velour front, a print motif and appliqué at the top, and concealed hook and loop fastening at the back. Glittery elastic seam at the waist, a detachable tail at the back and a glittery skirt in three layers of tulle. Lined gusset."
563377,Lightly padded fancy dress costume in the shape of a popcorn box with a hook and loop fastener at the top. Supplied with a lightly padded hat with a hook and loop fastener at the back.
563394,Patterned swim shorts with an elasticated drawstring waist. Soft mesh inner shorts.
563404,"Bath towel in soft, printed cotton terry with a hood. Cotton terry inside. Width 57.5 cm, length 66 cm."
563422,"Fully lined, printed swimsuit with narrow shoulder straps that cross at the back."
563423,"Fully lined printed bikini. Top with narrow shoulder straps that cross at the back, and a plastic fastener at the back."
563425,"Fully lined, printed swimsuit with narrow shoulder straps that join at the back."
563426,Fully lined bikini. Top with a racer back and open section at the hem. Bottoms with an elasticated waist.
563427,Bikini bottoms and a swim top in UV-protective fabric. Top with long raglan sleeves and a small stand-up collar. Fully lined bikini bottoms. UPF 50.
563428,"Fully lined, patterned bikini. Top with narrow, crossover shoulder straps and a plastic fastener at the back."
563548,Hat in braided straw containing some glittery threads. Braided cord with appliqués around the brim. Width of brim 8.5 cm.
563601,"T-shirt in UV-protective fabric with a print motif on the front, a stand-up collar and short raglan sleeves. Slightly longer at the back. UPF 50."
563619,"Leather trainers with an appliquéd hook and loop tab at the top, elasticated lacing at the front and loop at the back. Mesh linings and insoles and rubber soles."
563819,Swim shorts with a tie at the front and elastication at the back. Soft mesh inner shorts.
564022,Short swim shorts with an elasticated drawstring waist. Soft mesh inner shorts.
564067,Fine-knit gloves with a print motif on the uppers and ribbed cuffs.
564357,"3-piece fancy dress costume in soft jersey. Long-sleeved top with a hood, sewn-on, decorative trims in woven fabric and a print motif front and back. Trousers with an elasticated waist and print motif at the hems. Face mask with a hook and loop fastening at the back."
564367,Fancy dress costume in woven fabric with a mask. Costume with print motifs and a zip and fastener at the front. Mask with holes for the eyes.
564512,Cotton canvas trainers with concealed elastication under the tongue and a loop at the back. Canvas linings and insoles and rubber soles.
564723,"Fancy dress cape in printed jersey with an appliquéd hood, appliqués at the back, sleeves, and a hook and loop fastening at the top."
566083,Double-layered jersey hats in a soft cotton blend.
566099,Hat in a soft cable knit with a faux fur pompom at the top. Jersey lining.
566130,"Triangular scarf in a lightweight, patterned weave with decorative fringing."
566288,"Aviator-style sunglasses with decorations on one side. Metal frames and UV-protective, tinted lenses."
566289,"Aviator-style sunglasses with metal and plastic frames and tinted, UV-protective lenses."
566467,"Hat in a soft, fine-knit cotton blend."
567469,"Set with two pairs of fully lined bikini bottoms. One solid colour pair, one patterned pair with frills at the top."
567567,"Double-layered hat in a soft, fine knit with an appliqué on the turned-up hem."
567615,Bracelet in soft faux fur with a snap-on strap and soft toy head with embroidered details at one end. Size 3.5x17 cm.
567762,Hair elastics without metal clips.
567875,"Cylindrical sports bag in woven fabric with a text print. Adjustable shoulder strap with a metal carabiner hook at one end, two handles and a zip at the top. Two mesh compartments on each short side and a zipped outer compartment. Lined. Size 25x40 cm."
567977,Hair elastics without metal clips.
568681,Imitation leather trainers with a padded edge and tongue with an appliqué. Lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.
568682,Slip-on trainers in imitation leather with elastic gores in the sides and a loop at the back. Jersey linings and insoles and rubber soles.
568684,"Trainers in fabric and imitation suede with a lightly padded edge and tongue, elasticated lacing at the front, loop at the back and rubber appliqué on the heel. Mesh linings and insoles and rubber soles."
568689,"Cotton canvas hi-tops with a padded edge, hook and loop tab and elasticated lacing. Canvas linings and insoles and rubber soles."
568697,"Mesh-knit trainers with imitation leather details, a soft, stretchy edge and tongue, elasticated lacing at the front and a loop at the back. Mesh insoles and rubber soles."
568922,Hair elastics without metal clips.
568939,Fabric-covered Alice band with a large bow.
568998,Metal hair clips with glittery tops and a tulle pompom at one end.
569052,Hair clips with a metal clip and decorative appliqué in the shape of watermelons with glitter.
569061,Fabric-covered plastic Alice bands.
569079,"Chokers in different styles, one in mesh and one in wide velvet ribbon with pendants. Adjustable length, approx. 24-32 cm."
569094,Metal hair clips. Length 4 cm.
569103,"Hi-tops in imitation leather with a padded edge, hook and loop tab at the top, elasticated lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles."
569453,"Alice bands in various designs. One glittery and two satin-covered, one with a bow appliqué."
569846,Elastic faux fur scrunchies.
570143,"Leather ballet pumps with a decorative bow at the front and a grosgrain trim around the top. Satin linings, leather insoles and rubber soles."
570144,Sandals in shimmering metallic leather with crossover straps at the front. Suede insoles and fluted rubber soles.
570150,Sandals in imitation leather with an adjustable ankle strap with a metal buckle. Imitation leather linings and insoles and rubber soles.
570163,Espadrilles in imitation suede with a frill trim at the front and braided jute trim around the soles. Cotton canvas linings and insoles and fluted rubber soles.
570169,"Padded, waterproof hi-tops in imitation leather with elasticated lacing, an adjustable hook and loop tab and shimmering metallic tongue. Mesh linings and insoles and rubber soles."
570174,"Mesh trainers with imitation leather details, a lightly padded edge and tongue, and a loop at the back. Elasticated lacing and a hook and loop tab at the top. Mesh linings and rubber soles."
