product_code,detail_desc
459617,"Soft twill tunic with a collar, metal buttons down the front and flap chest pockets with metal buttons. Seam at the waist with a drawstring, long sleeves with buttoned cuffs and a rounded hem with slits in the sides."
463601,Long-sleeved tops in soft jersey made from a modal and cotton blend.
476096,"Long chino shorts in a patterned cotton weave with an adjustable elasticated waist (in sizes 8-12Y), zip fly and button. Side pockets, welt back pockets and a detachable belt."
477893,"Jacquard-knit socks in a cotton blend with elasticated, roll-edge tops."
480516,"Shorts in washed denim with an elasticated drawstring waist, fake fly, side pockets and one back pocket."
481754,"Top in sweatshirt fabric with a hood that wraps over slightly at the front, a kangaroo pocket and ribbing at the cuffs and hem."
481771,"Short-sleeved top in jersey made from an organic cotton blend in a wide, slightly shorter style."
481912,Briefs in cotton jersey with an elasticated waist and lined gusset.
482031,Crop tops in soft cotton jersey with narrow adjustable shoulder straps.
483283,"Crop tops in soft jersey with narrow, adjustable shoulder straps."
483749,"Hooded jacket in a soft cotton blend with a zip down the front, front pockets and ribbing at the cuffs and hem. Soft brushed inside."
484104,Pyjamas with a T shirt and shorts in cotton jersey. T-shirt with short raglan sleeves in a contrasting colour and a print motif on the front. Shorts with an elasticated waist.
485673,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
485678,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
485683,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
485688,Boys' briefs in cotton jersey with an elasticated waist and lined front.
485689,"Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems."
485691,"Pyjamas in soft cotton jersey. Long-sleeved top with a button placket. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
485726,Two pairs of longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
485746,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
485748,"Pyjamas with a jersey Henley top and flannel bottoms. Top with a button placket and long sleeves with ribbed cuffs. Bottoms with an elasticated, drawstring waist and fake fly."
487750,"Jacket in lightweight sweatshirt fabric with a hood, zip down the front, side pockets and ribbing at the cuffs and hem."
487800,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets."
487910,"Long-sleeved turtleneck tops in ribbed organic cotton. Rounded hem, slightly longer at the back."
487932,Boxer briefs in cotton jersey with an elasticated waist and lined gusset.
488012,Jacquard-knit socks in a soft cotton blend with elastication around the top.
488015,"Trainer socks in a soft, fine-knit cotton blend."
488016,Fine-knit socks in a soft cotton blend with elasticated tops.
488017,Fine-knit ankle socks with elastication at the top.
488018,Fine-knit socks in a cotton blend with elastication at the top.
490676,"Chinos in washed stretch cotton twill with an adjustable elasticated waist and zip fly. Side pockets, a coin pocket, fake back pockets and slim legs."
490856,"Cropped jersey top in a printed cotton blend with ribbing around the neckline, short sleeves with sewn-in turn-ups and a raw-edge hem."
491070,Sports socks in a cotton blend.
491563,Top in soft jersey with narrow shoulder straps that join to create a racer back. Overlocked edges at the hem.
494472,"Padded parka with a detachable lined hood with a faux fur trim and a stand-up collar. Zip and wind flap with press-studs down the front, handwarmer pockets, flap front pockets, a zipped sleeve pocket and inner ribbing at the cuffs. Lined."
495347,"Pyjamas with a jersey top and flannel bottoms. Top with a flock print motif on the front and long, cuffed sleeves. Bottoms with an elasticated, drawstring waist and cuffed hems."
495360,"Rain coat in functional, waterproof fabric with sealed seams, a fleece-lined stand-up collar and press-studs down the front. Flap patch pockets, press-studs at the cuffs and a rounded hem. Slightly longer at the back. Unlined. The coat has a water-repellent coating without fluorocarbons."
495628,"Double-breasted reefer jacket in soft, felted fabric with notch lapels, gold-coloured metal buttons, side pockets and a tab with a button at the cuffs. Lined."
497741,T-shirt in printed jersey.
497823,Vest top in printed jersey.
499004,"Long-sleeved jumper in a soft, fine cotton knit with a rounded hem and ribbing around the neckline, cuffs and hem. Slightly longer at the back."
499188,"Longer cardigan in a soft, fine-knit viscose blend with a hood, long sleeves and no buttons."
499248,"Jumper in a soft, rib knit with a small stand-up collar and long sleeves."
499249,"Fine-knit, printed jumper in a soft, marled viscose blend with long sleeves and a rounded hem. Longer at the back."
499288,"Padded gilet with a detachable, faux-fur trimmed hood and stand-up collar. Zip down the front, side pocket and imitation leather details. Lined."
499289,"Jacket in soft, printed thermal fleece with a lined hood, zip down the front and side pockets."
499290,"Lightly padded, quilted jacket in woven fabric with a sheen and a detachable lined hood with a narrow elasticated trim. Zip down the front, zipped side pockets and narrow elastication at the cuffs. Lined."
499291,"Padded parka in woven fabric with a detachable, lined hood with a faux fur trim. Zip down the front, drawstring at the waist and a single back vent. Handwarmer pockets at the top and flap front pockets with a press-stud. Quilted lining."
499295,"Padded jacket with a detachable, lined hood, high stand-up collar, zip down the front and side pockets with press-studs. Lined."
499296,"Padded jacket with a detachable, faux fur trimmed hood with a wind flap with press-studs. Stand-up collar, zip down the front, zipped side pockets and smocking at the sides."
499297,"Padded parka in woven fabric with a slight sheen and a detachable faux-fur lined hood. High collar with a zip and wind flap with concealed press-studs, flap side pockets with a press-stud and a zipped pocket on one sleeve. Drawstring at the waist, inner ribbing at the cuffs and a back vent. Partially lined with faux fur."
499299,"Padded baseball jacket in felted fabric with imitation leather sleeves, appliqués on the front and a ribbed stand-up collar. Press-studs down the front, side pockets and ribbing at the cuffs and hem. Lined."
499368,Fine-knit socks in a soft cotton blend with a ribbed shaft.
499426,"Cardigan in a soft knit containing some wool with a V-neck, concealed press-studs down the front, front pockets and ribbing at the cuffs and hem."
499787,5-pocket skinny-fit trousers in stretch cotton corduroy with an adjustable elasticated waist and zip fly with a button.
499788,"Jersey-lined cargo trousers in a cotton weave with an adjustable elasticated waist and zip fly with a button. Flap front, back and leg pockets with a hook and loop fastening."
499883,"Cotton flannel shirt with a collar, buttons down the front and a yoke at the back. Flap chest pockets with a button and a rounded hem. Slightly longer at the back."
499885,"Shirt in a cotton weave with a turn-down collar, buttons down the front, long sleeves with buttoned cuffs and a gently rounded hem. Slightly longer at the back."
499967,"Two-button jacket in a textured cotton weave with a decorative buttonhole on one lapel, chest pocket, flap front pockets, decorative buttons at the cuffs and a single back vent. Lined."
499977,"Shirt in a cotton weave with a lined hood and long, double-layer sleeves in soft cotton jersey. Buttons down the front, flap chest pockets with a press-stud, and a rounded hem. Slightly longer at the back."
499979,Smart shirt in a woven cotton blend with a button-down collar and buttons down the front and at the cuffs. Matching tie/bow tie.
500018,"Jumper a soft, waffle-knit cotton blend with ribbing around the neckline, cuffs and hem."
500133,Vest top in soft jersey made partly from organic cotton.
500357,"Padded jacket with a detachable, lined hood, zip down the front, zipped side pockets and ribbing at the cuffs and hem. Lined."
500358,"Lightly padded parka in a sturdy cotton weave with a print and appliqués. Stand-up collar, detachable hood and zip at the front with a wind flap and press-studs. Flap front pockets with a press-stud, ribbed inner cuffs and a single back vent. Quilted lining."
500362,"Padded parka in sturdy fabric with a detachable, pile-lined hood, stand-up collar and zip down the front with a wind flap and press-studs. Welt chest pocket, flap front pockets with a press-stud, and inner ribbing at the cuffs. Lined."
500363,"Lightly padded bomber jacket in woven fabric with a detachable pile-lined hood with a faux fur trim. Stand-up collar and zip with a wind flap and concealed press-studs down the front. Flap side pockets with a press-stud, a zipped pocket on one sleeve and ribbing at the cuffs and hem. Lined."
500364,"Padded jacket in windproof, water-repellent breathable functional fabric with a detachable, padded, lined hood, stand-up collar and zip down the front. Chest pockets, front pockets, inner ribbing and tab with a hook and loop fastening at the cuffs and folded seams. Lined. The jacket has a water-repellent coating without fluorocarbons."
501448,Jersey crop tops with narrow adjustable shoulder straps.
502752,T-shirt in soft printed jersey with a ribbed neckline.
502771,"Top in sweatshirt fabric with a print motif, funnel collar and ribbing at the cuffs and hem. Soft brushed inside."
503338,"Top in light sweatshirt fabric with a print motif on the front and ribbing around the neckline, cuffs and hem."
503375,"Jacket in soft sweatshirt fabric with a hood lined in waffled jersey. Zip down the front, front pockets and ribbing at the cuffs and hem. Soft brushed inside."
503554,"Joggers in soft sweatshirt fabric with an elasticated drawstring waist, zipped side pockets, a back pocket and ribbed hems. Soft brushed inside."
504619,"Jumper in a soft, fine knit with a frill-trimmed yoke, long raglan sleeves and ribbing at the cuffs and hem."
504631,"Long-sleeved jumper in a soft, fluffy knit with a motif on the front and slits in the sides. Slightly longer at the back."
505048,"Skinny-fit jeans in washed, superstretch denim with an adjustable elasticated waist (in sizes 8-12Y), zip fly, fake front pockets and real back pockets."
505284,"Shorts in stretch twill with a zip fly and button at the waist, front and back pockets, and raw-edge hems."
505439,"Cotton flannel shirt with a chest pocket, yoke at the back, buttoned cuffs and a rounded hem."
505718,"Sleeveless blouse in woven fabric with a collar, buttons down the front, a chest pocket and rounded hem."
506368,Pyjamas with a jersey T-shirt top and woven shorts. T-shirt with a print motif on the front. Shorts with an elasticated drawstring waist and fake fly.
506369,Pyjama bottoms in a patterned cotton weave with covered elastication and a drawstring at the waist and a fake fly.
506796,"Short-sleeved, printed jersey top."
506903,Jacket in printed sweatshirt fabric with a lined hood and zip down the front. Front pockets and ribbing at the cuffs and hem. Soft brushed inside.
506904,"Dress in soft, patterned viscose jersey with narrow shoulder straps and a narrow elasticated seam at the waist. Gently bell-shaped skirt with an asymmetric hem."
506905,"Leggings in stretch jersey with a denim look. Elasticated waist, fake front pockets and real back pockets."
506906,Loose-fitting top in soft jersey with a motif on the front and a rounded hem.
507075,"Fine-knit top in a soft, printed viscose blend with an unlined hood, dropped shoulders, long sleeves and a decorative drawstring with a tie at the hem."
507077,Top in soft jersey with sequined embroidery on the front and short cap sleeves with sewn-in turn-ups.
507087,"Jumper in a soft, fine knit with long raglan sleeves and ribbing around the neckline, cuffs and hem."
507092,Jumper in a soft knit containing some wool with long raglan sleeves and ribbing at the cuffs and hem.
507111,Vest top in jersey with a burnout pattern and seam at the hem with a wide flounce.
507112,"Short-sleeved top in slub jersey with a print motif, cap sleeves and a tie at the hem."
507113,Flared tulle skirt with an elasticated waist. Lined.
507120,Vest top in soft jersey with a yoke at the front.
507610,"Top in sweatshirt fabric with a print motif, wrapover hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
507676,"Top in sweatshirt fabric with a motif. Long raglan sleeves and ribbing around the neckline, cuffs and hem. Slightly longer at the back. Soft brushed inside."
507724,"Parka with a ribbed stand-up collar, detachable jersey-lined hood, zip down the front and drawstring at the waist. Flap front pockets, a zipped sleeve pocket, ribbed cuffs and a rounded back with a vent. Jersey lining."
507755,Leggings in printed jersey with an elasticated waist.
508282,"Skinny-fit jeans in washed stretch denim with an adjustable elasticated waist (in sizes 8-12Y) and decorative stitching on the legs. Zip fly, fake pockets at the front and real pockets at the back."
509363,"T-shirt in sturdy, printed jersey with a ribbed neckline."
509365,"Long-sleeved jersey top with a hood, and longer layer at the hem with slits in the sides. Slightly longer at the back."
509485,"Long-sleeved top in sweatshirt fabric with a print motif and ribbing around the neckline, cuffs and hem. Soft brushed inside."
509486,"Top in soft, printed sweatshirt fabric with ribbing around the neckline, cuffs and hem. Soft brushed inside."
509668,"Top in printed, appliquéd sweatshirt fabric with a lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
510220,"Joggers in soft sweatshirt fabric with an elasticated drawstring waist, side pockets and one back pocket. Tapered legs with decorative seams and ribbed hems."
510484,5-pocket skinny-fit jeans in stretch denim with an adjustable elasticated waist and zip fly.
510869,"Pull-on trousers in a patterned weave with an elasticated drawstring waist, zipped side pockets and tapered legs with elasticated hems."
511121,"Joggers in stretch supersoft denim with a ribbed elasticated drawstring waist, fake fly, front and back pockets and elasticated hems."
511414,"Sleeveless blouse in woven fabric. Buttons down the front, chest pocket, yoke with gathers at the back and tie at the hem. Rounded at the back."
511549,"Sleeveless playsuit in a patterned viscose weave. Opening with a button at the back of the neck, elasticated seam at the waist, side pockets and short legs. Unlined."
511863,"Jacket in a marled cotton knit with a lined hood, zip down the front, front pockets and ribbing around the hood, cuffs and hem."
511874,"Jumper in a soft cotton knit with a high, ribbed stand-up collar and zip at the top. Long raglan sleeves, and ribbing at the cuffs and hem."
511923,"Fine-knit jumper in soft merino wool with a round neck, small embroidery detail at the top and ribbing at the cuffs and hem."
511971,"Base layer set in soft, ribbed jersey. Top with long raglan sleeves, a small stand-up collar and ribbed cuffs. Trousers with an elasticated waist and ribbed hems."
512187,"Joggers in soft sweatshirt fabric with a motif, an elasticated drawstring waist, side pockets, a fake back pocket and ribbed hems. Soft brushed inside."
512743,Long-sleeved top in soft cotton jersey with a chest pocket and ribbing around the neckline. The cotton content of the top is organic.
513195,"Patterned blouse in airy chiffon with frills at the shoulders, arms and cuffs. Opening with a button at the back of the neck and long sleeves with buttoned cuffs. Partly lined in jersey."
513239,"Skinny-fit trousers in washed superstretch twill with hard-worn details. Front and back pockets and raw-edge, frayed hems."
513963,Pyjama shorts in soft jersey with an elasticated waist and side pockets.
515512,"Jumper in a soft cotton knit with a lined hood and zip at the top that continues along the edges of the hood. Long raglan sleeves, a kangaroo pocket and slits in the sides. Slightly longer at the back."
515949,"All-in-one suit in soft fleece with a hood, zip down the front, long sleeves with ribbed cuffs and long legs with ribbed hems."
516063,"Sleeveless jumpsuit in a soft weave with a zip at the top,elasticated drawstring waist, chest pockets, side pockets and one leg pocket. Tapered legs with seams at the knees and elasticated hems."
516608,"Lightly padded bomber jacket with a detachable, lined jersey hood. Ribbed stand-up collar, zip down the front, flap front pockets with a concealed press-stud, zipped sleeve pocket and ribbing at the cuffs and hem. Lined."
516614,"Wide top in soft, ribbed jersey with short sleeves with overlocked edges and an overlocked hem."
518526,"Jumper in a textured cotton knit with long raglan sleeves and ribbing around the neckline, cuffs and hem."
518595,"Fine-knit, slightly longer jumper in slub cotton with ribbing around the hood, cuffs and hem."
519397,"5-pocket slim-fit trousers in stretch cotton twill with a zip fly and button, and decorative stitching on the legs."
519403,"Cargo trousers in a stretch cotton blend with a zip fly and button, side and back pockets, and flap leg pockets with a press-stud. Decorative stitching at the knees."
522688,"Padded parka with a detachable, pile-lined hood with a sewn-on faux fur trim that can be folded up, and a press-stud at the back. Stand-up collar, zip and wind flap with toggles at the front, flap side pockets with a press-stud, and visible zips in the sides. Quilted inner lining."
522996,Short-sleeved jersey top in a viscose blend with print motifs. Slightly longer and rounded at the back.
523168,"Playsuit in glittery slub jersey. Opening with a button at the back of the neck, elasticated seam at the waist with a decorative bow, side pockets and short legs."
524313,Jersey top in an organic cotton blend with elastication and a flounce around the neckline.
526140,"Skinny-fit jeans in stretch, supersoft satin with an adjustable elasticated waist (in sizes 8-12Y), zip fly with a button, fake front pockets and real back pockets."
526194,Long-sleeved jumper in a soft knit with a motif on the front.
526562,"Pull-on trousers in stretch cotton twill with an elasticated drawstring waist, fake fly, side pockets and fake back pockets. Tapered legs with gathers below the knees and a zip at the hems."
526747,"Long-sleeved Henley shirt in soft jersey with a ribbed collar, button placket and slits in the sides. Slightly longer at the back."
526777,"Top in printed sweatshirt fabric with a jersey-lined hood, kangaroo pocket and ribbing with thumbholes at the cuffs."
530168,"Lightly padded jacket in water-repellent functional fabric with a detachable, lined hood, stand-up collar and zip with a wind flap and press-studs down the front. Side pockets with a hook and loop fastening, contrasting colour sleeves and ribbing at the cuffs and hem. Lined. The jacket has a water-repellent coating without fluorocarbons."
531417,"Fine-knit cotton cardigan with buttons down the front and ribbing around the neckline, cuffs and hem."
532111,"5-pocket jeans in washed stretch denim in a relaxed fit with an adjustable elasticated waist (in sizes 8-12Y), zip fly, motif on one back pocket and tapered legs."
532965,"Short shirt in woven fabric with a collar, buttons down the front and long sleeves with buttoned cuffs."
532970,Sleeveless top in woven fabric with a sequined mesh front. Opening with a button at the back of the neck.
532974,"Long flannel shirt in a checked viscose and cotton blend with a collar, buttons down the front and a chest pocket. Long sleeves with buttoned cuffs and a rounded hem. Slightly longer at the back."
533294,Vest tops in soft jersey made from an organic cotton blend.
533923,"Long-sleeved top in soft sweatshirt fabric with ribbing around the neckline, cuffs and hem. Soft brushed inside."
535390,"Cargo joggers in soft sweatshirt fabric with an elasticated drawstring waist and fake fly. Side pockets, flap back and leg pockets with a hook and loop fastening, and tapered legs with ribbed hems."
535512,"Long-sleeved top in sweatshirt fabric with a funnel collar and decorative drawstring, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
535650,"Jacket in soft fleece with a hood and ear appliques. Zip down the front in a contrasting colour, front pockets, and an elasticated hem with a small embroidered motif above one side."
536314,"Treggings in stretch twill with an elasticated waist, fake fly, fake front pockets, real back pockets, contrasting colour stripes down the sides and asymmetric raw-edge hems."
536651,"All-in-one suit in printed sweatshirt fabric with a lined hood, zip down the front, long sleeves with ribbed cuffs and long legs with ribbed hems. Soft brushed inside."
536664,"Jacket in soft sweatshirt fabric with a pile-lined hood with a decorative drawstring. Zip down the front, side pockets and ribbing at the cuffs and hem."
536697,"Dungarees in washed stretch denim with adjustable detachable straps with a metal fastener and crossover back. Chest pocket, a seam at the waist with buttons at the sides, fake front pockets and real back pockets. Tapered legs."
536699,"Fully lined, 5-pocket, slim-fit jeans in washed stretch denim with an adjustable elasticated waist (in sizes 8-12Y), zip fly and button, and narrow hems."
536798,"Long-sleeved tops in soft cotton jersey, one with buttons at the top."
536821,"Jumper in a fine, marled knit with a motif on the front, dropped shoulders and long sleeves with gathered seams at the cuffs. Ribbed hem with a decorative tie at one side."
536990,Stretch treggings with an elasticated waist.
536991,Printed jersey top with 3/4-length sleeves and a rounded hem. Slightly longer at the back.
536992,Top in soft printed jersey with 3/4-length sleeves. Slightly longer at the back.
537394,Velvet leggings with an elasticated waist.
537395,"Top in soft, printed sweatshirt fabric with dropped shoulders and smocking at the cuffs and hem."
537461,Jersey leggings with an elasticated waist.
537462,"Long-sleeved top in soft fleece with a motif on the front and ribbing around the neckline, cuffs and hem. Slightly longer at the back."
537463,"Velour jacket with a motif front and back and a lined hood, zip down the front, pockets in the side seams and ribbing at the cuffs and hem."
537507,Dress in soft sweatshirt fabric. Top with embroidery on the front and soft brushed inside. Seam at the waist and flared skirt in woven fabric.
537508,Cropped top in soft printed jersey with a round neck and long sleeves.
537612,Top in sweatshirt fabric with a hood and long sleeves with ribbed cuffs.
537619,"Blouse in a striped, printed viscose weave with a collar, buttons down the front, buttoned cuffs and a gently rounded hem. Longer at the back."
537631,"Shirt in checked cotton flannel with a collar, buttons down the front and a chest pocket. Long sleeves with buttoned cuffs and a rounded hem."
537691,"Jacket in soft faux fur with unlined sleeves, jersey-lined front and back and no fasteners."
537766,Vest top in soft slub cotton jersey with a rounded hem and slits in the sides.
538188,"SUPREME STRETCH. 5-pocket slim-fit jeans in soft, stretch denim for optimal comfort with an adjustable elasticated waist (in sizes 8-12Y), and zip fly and button."
539512,5-pocket bootcut jeans in washed stretch denim with an adjustable elasticated waist and zip fly with a button.
539536,"Skinny-fit jeans in washed, superstretch and flexible denim for maximum movement. Hard-worn details, raw-edge hems and an adjustable elasticated waist (in sizes 8-12Y). Zip fly, fake front pockets and real back pockets."
539542,"5-pocket skinny-fit jeans in soft superstretch denim with an adjustable elasticated waist, zip fly and button, and sequins front and back."
541097,Fully lined 5-pocket skinny-fit jeans in washed stretch denim with an adjustable elasticated waist and zip fly.
541128,5-pocket skinny-fit jeans in washed stretch denim with an adjustable elasticated waist and zip fly and press-stud. The jeans are made from thermal Thermolite® fabric.
541197,"Chinos in soft stretch denim with a drawstring waist, zip fly and button, side pockets, back pockets and tapered legs."
541253,"Short blouse in a lightweight viscose weave with an appliqué at the top, a wrapover edge at the back of the neck, dropped shoulders and long sleeves with buttoned cuffs. Longer at the front with a tie."
541286,Tops in soft cotton jersey with a racer back and elastic hem.
541308,"Long-sleeved top in soft sweatshirt fabric made from a cotton blend. Jersey-lined hood with a wrapover front, and ribbing at the cuffs and hem. Soft brushed inside. The cotton content of the top is organic."
541549,Fine-knit joggers in a soft cashmere blend with an elasticated drawstring waist and ribbed hems.
541702,"Long-sleeved top in sweatshirt fabric with a motif on the front, ribbing around the neckline, cuffs and hem and ribbed sections at the sides. Soft brushed inside."
541705,"Joggers in sweatshirt fabric with an elasticated drawstring waist, side pockets and one back pocket. Tapered legs with ribbed hems. Soft brushed inside."
541720,"Top in sweatshirt fabric with a print motif on the front, jersey-lined hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
541721,"Jacket in printed sweatshirt fabric with a pile-lined hood, print motif and zip down the front. Side pockets and ribbing at the cuffs and hem. Soft brushed inside."
541803,"Joggers in sweatshirt fabric with an elasticated drawstring waist that can be folded down, side pockets and ribbed hems. Soft brushed inside."
542743,"Top in thin sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem."
542965,"Jacket in light sweatshirt fabric with a lined hood, zip down the front, side pockets and ribbing at the cuffs and hem."
542982,"Joggers in lightweight sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems."
543036,"Jumper in a cotton knit with a funnel collar with a wrapover front and decorative drawstring, and ribbing at the cuffs and hem."
543053,Long-sleeved tops in cotton jersey with a V-neck and chest pocket.
543080,"Jumper in a soft knit containing some wool with a lined hood, cable-knit front and long sleeves with ribbed cuffs."
543491,Gently fitted dress in velour with long sleeves and a seam at the waist with a flared skirt. Unlined.
543497,"Joggers in soft velour with a ribbed drawstring waist, appliqué at the top and ribbed hems."
543556,Short skater skirt in soft velour with an elasticated waist.
543813,Hipster briefs in cotton jersey with a lined gusset.
543826,Short top in crushed velvet with a round neck and short sleeves.
543827,"5-pocket trousers in soft, superstretch twill with a zip fly and button and skinny legs."
543999,"Jumper in a soft fine knit with ribbing around the neckline, cuffs and hem."
544571,T-shirts in organic cotton jersey.
545571,Joggers in sweatshirt fabric with an elasticated drawstring waist and side pockets. Low crotch and tapered legs with ribbed hems. Soft brushed inside.
545812,"Long, padded jacket in woven fabric with a sheen. Detachable, fleece-lined hood with a faux fur trim, a stand-up collar and a zip with a wind flap and press-studs down the front. Appliqué on one sleeve and fleece-lined zipped side pockets. Fleece lining."
547070,"Long cardigan in a soft, fine knit with front pockets and no buttons."
547391,T-shirt in soft organic cotton jersey with slits in the sides. Slightly longer at the back.
547833,Velour leggings with an elasticated waist.
548210,"Lightly padded jacket with a fleece-lined stand-up collar, detachable lined hood with a faux fur trim, and a zip down the front. Flap side pockets, patches on the elbows and ribbing at the cuffs and hem. Lined."
548738,"Skinny-fit jeans in superstretch, flexible denim for maximum mobility with hard-worn details, an adjustable elasticated waist (in sizes 8-12Y), zip fly, fake front pockets and real back pockets."
548744,"Skinny-fit jeans in washed superstretch denim with hard-worn and sequined details, an adjustable elasticated waist (in sizes 8-12Y) and zip fly. Fake front pockets,real back pocket and cut-off, raw-edge hems."
